player_id,player_name,season,team_abbr,salary_usd,salary_cap_share_t,real_salary_change,cy_A_up,cy_B_offseason,cy_C,contract_year,cy_exogenous,draft_round,experience
dragigo01,Goran Dragić,2020,MIA,19217900.0,0.1761494042163153,-0.0633732093516981,0.0,0.0,0,0.0,0.0,2.0,12.0
dragigo01,Goran Dragić,2021,MIA,18000000.0,0.1649862511457378,0.0433796726472912,0.0,,0,,,2.0,13.0
haywago01,Gordon Hayward,2016,UTA,15409570.0,0.2201367142857143,-0.2240770024762418,0.0,0.0,0,0.0,0.0,1.0,6.0
haywago01,Gordon Hayward,2017,UTA,16073140.0,0.1708091392136025,0.8440333532378461,1.0,1.0,0,1.0,1.0,1.0,7.0
haywago01,Gordon Hayward,2019,BOS,31214295.0,0.3063228164867517,-0.0215180480991663,0.0,0.0,0,0.0,0.0,1.0,9.0
haywago01,Gordon Hayward,2020,BOS,32700690.0,0.2997313473877177,-0.1284587572922773,0.0,1.0,0,1.0,1.0,1.0,10.0
haywago01,Gordon Hayward,2021,CHO,28500000.0,0.2612282309807516,0.0191725978647685,0.0,0.0,0,0.0,0.0,1.0,11.0
haywago01,Gordon Hayward,2022,CHO,29925000.0,0.2662366548042704,-0.0867954040315014,0.0,0.0,0,0.0,0.0,1.0,12.0
haywago01,Gordon Hayward,2023,CHO,30075000.0,0.2431285367825384,0.007679186567894,0.0,,0,,,1.0,13.0
monrogr01,Greg Monroe,2016,MIL,16407500.0,0.2343928571428571,-0.2226354714859638,0.0,0.0,0,0.0,0.0,1.0,6.0
monrogr01,Greg Monroe,2017,MIL,17145838.0,0.1822086928799149,0.1842673410777171,0.0,,0,,,1.0,7.0
barneha02,Harrison Barnes,2016,GSW,3873398.0,0.0553342571428571,3.2475412133758654,1.0,1.0,0,1.0,1.0,1.0,4.0
barneha02,Harrison Barnes,2017,DAL,22116750.0,0.2350345377258235,-0.0077245099528409,0.0,0.0,0,0.0,0.0,1.0,5.0
