player_id,player_name,season,team_abbr,team_next,salary_usd,salary_next,real_salary_change,draft_round,experience,cy_A_up,cy_A_down,cy_B_offseason,cy_B_trade,cy_C,contract_year,cy_exogenous
jacksre01,Reggie Jackson,2023,2TM,DEN,11457217.0,5000000.0,-0.6030629325038481,1.0,12.0,,,,1,0,,
jacksre01,Reggie Jackson,2024,DEN,,5000000.0,,,1.0,13.0,,,,0,0,,
jackstr02,Trayce Jackson-Davis,2024,GSW,,1119563.0,,,2.0,1.0,,,,0,1,1,1
jamesju01,Justin James,2020,SAC,SAC,898310.0,1517981.0,0.6898186594828066,2.0,1.0,1,0,0,0,1,1,1
jamesju01,Justin James,2021,SAC,,1517981.0,,,2.0,2.0,,,,0,0,,
jamesle01,LeBron James,2016,CLE,CLE,22970500.0,30963450.0,0.0027376285727656047,1.0,13.0,0,0,0,0,0,0,0
jamesle01,LeBron James,2017,CLE,CLE,30963450.0,33285709.0,0.020761864377061068,1.0,14.0,0,0,0,0,0,0,0
jamesle01,LeBron James,2018,CLE,LAL,33285709.0,35654150.0,0.041721783226155384,1.0,15.0,0,0,1,0,0,1,1
jamesle01,LeBron James,2019,LAL,LAL,35654150.0,37436858.0,-0.019294212383078158,1.0,16.0,0,0,0,0,0,0,0
jamesle01,LeBron James,2020,LAL,LAL,37436858.0,39219566.0,0.04761906033887775,1.0,17.0,0,0,0,0,0,0,0
jamesle01,LeBron James,2021,LAL,LAL,39219566.0,41180544.0,0.019172590440103,1.0,18.0,0,0,0,0,0,0,0
jamesle01,LeBron James,2022,LAL,LAL,41180544.0,44474988.0,-0.018658033062787016,1.0,19.0,0,0,0,0,0,0,0
jamesle01,LeBron James,2023,LAL,LAL,44474988.0,47607350.0,-0.02638118177001103,1.0,20.0,0,0,0,0,0,0,0
jamesle01,LeBron James,2024,LAL,,47607350.0,,,1.0,21.0,,,,0,0,,
jamesmi02,Mike James,2018,2TM,,162552.0,,,,1.0,,,,1,0,,
jaqueja01,Jaime Jaquez Jr.,2024,MIA,,3510540.0,,,1.0,1.0,,,,0,0,,
jeffeal01,Al Jefferson,2016,CHO,IND,13500000.0,10230179.0,-0.43628722005746456,1.0,12.0,0,1,1,0,0,1,1
jeffeal01,Al Jefferson,2017,IND,IND,10230179.0,9769821.0,-0.09318364777088672,1.0,13.0,0,0,0,0,0,0,0
jeffeal01,Al Jefferson,2018,IND,,9769821.0,,,1.0,14.0,,,,0,0,,
jefferi01,Richard Jefferson,2016,CLE,CLE,1499187.0,2500000.0,0.24048814336931357,1.0,15.0,0,0,0,0,0,0,0
jefferi01,Richard Jefferson,2017,CLE,DEN,2500000.0,4828652.0,0.8340107091826436,1.0,16.0,1,0,1,0,0,1,1
jefferi01,Richard Jefferson,2018,DEN,,4828652.0,,,1.0,17.0,,,,0,0,,
jeffrda01,DaQuan Jeffries,2021,2TM,,1445697.0,,,,1.0,,,,1,0,,
jemistr01,Trey Jemison,2024,2TM,,341017.0,,,,1.0,,,,1,0,,
jenkijo01,John Jenkins,2016,2TM,2TM,981349.0,585809.0,-0.55594069799226,1.0,4.0,,,,1,0,,
jenkijo01,John Jenkins,2019,2TM,,585809.0,,,1.0,7.0,,,,1,0,,
jennibr01,Brandon Jennings,2016,2TM,2TM,8344497.0,5587318.0,-0.5019056178488595,1.0,7.0,,,,1,0,,
jennibr01,Brandon Jennings,2017,2TM,,5587318.0,,,1.0,8.0,,,,1,0,,
jerebjo01,Jonas Jerebko,2016,BOS,BOS,5000000.0,5000000.0,-0.2561105207226355,2.0,7.0,0,1,0,0,0,0,0
jerebjo01,Jonas Jerebko,2017,BOS,UTA,5000000.0,4000000.0,-0.24036326942482333,2.0,8.0,0,0,1,0,0,1,1
jerebjo01,Jonas Jerebko,2018,UTA,GSW,4000000.0,2165481.0,-0.47350547816486754,2.0,9.0,0,1,1,0,0,1,1
jerebjo01,Jonas Jerebko,2019,GSW,,2165481.0,,,2.0,10.0,,,,0,0,,
jeromty01,Ty Jerome,2020,PHO,OKC,2193480.0,2303040.0,0.049948027791454574,1.0,1.0,0,0,1,0,0,1,1
jeromty01,Ty Jerome,2021,OKC,OKC,2303040.0,2412840.0,0.016916940851689377,1.0,2.0,0,0,0,0,0,0,0
jeromty01,Ty Jerome,2022,OKC,GSW,2412840.0,4728948.0,0.7808716736518637,1.0,3.0,1,0,1,0,1,1,1
jeromty01,Ty Jerome,2023,GSW,,4728948.0,,,1.0,4.0,,,,0,0,,
joeis01,Isaiah Joe,2021,PHI,PHI,898310.0,1517981.0,0.6402065458147173,2.0,1.0,1,0,0,0,1,1,1
joeis01,Isaiah Joe,2022,PHI,OKC,1517981.0,1836090.0,0.09906718482283994,2.0,2.0,0,0,1,0,0,1,1
joeis01,Isaiah Joe,2023,OKC,OKC,1836090.0,1997238.0,-0.010611982207715753,2.0,3.0,0,0,0,0,0,0,0
joeis01,Isaiah Joe,2024,OKC,,1997238.0,,,2.0,4.0,,,,0,0,,
johnsal02,Alize Johnson,2022,3TM,,1003740.0,,,2.0,4.0,,,,1,0,,
johnsam01,Amir Johnson,2016,BOS,BOS,12000000.0,12000000.0,-0.2561105207226354,2.0,11.0,0,1,0,0,0,0,0
johnsam01,Amir Johnson,2017,BOS,PHI,12000000.0,11000000.0,-0.12958291288261026,2.0,12.0,0,0,1,0,0,1,1
johnsam01,Amir Johnson,2018,PHI,PHI,11000000.0,2393887.0,-0.7883538213043091,2.0,13.0,0,1,0,0,0,0,0
johnsam01,Amir Johnson,2019,PHI,,2393887.0,,,2.0,14.0,,,,0,0,,
johnsca02,Cameron Johnson,2020,PHO,PHO,4033440.0,4235160.0,0.050011900511721885,1.0,1.0,0,0,0,0,0,0,0
johnsca02,Cameron Johnson,2021,PHO,PHO,4235160.0,4437000.0,0.01689952833085262,1.0,2.0,0,0,0,0,0,0,0
johnsca02,Cameron Johnson,2022,PHO,2TM,4437000.0,5887899.0,0.20577849636216672,1.0,3.0,0,0,,0,1,1,1
johnsca02,Cameron Johnson,2023,2TM,BRK,5887899.0,25679348.0,2.9669290447887016,1.0,4.0,,,,1,0,,
johnsca02,Cameron Johnson,2024,BRK,,25679348.0,,,1.0,5.0,,,,0,0,,
johnsda04,Dakari Johnson,2018,OKC,,815615.0,,,2.0,3.0,,,,0,0,,
johnsja01,James Johnson,2016,TOR,MIA,2500000.0,4000000.0,0.19022316684378326,1.0,7.0,0,0,1,0,0,1,1
johnsja01,James Johnson,2017,MIA,MIA,4000000.0,13734000.0,2.2602658930373356,1.0,8.0,1,0,0,0,0,1,0
johnsja01,James Johnson,2018,MIA,MIA,13734000.0,14420700.0,0.02114818449460265,1.0,9.0,0,0,0,0,0,0,0
johnsja01,James Johnson,2019,MIA,2TM,14420700.0,15349400.0,-0.0058440980905613005,1.0,10.0,0,0,,0,0,,
johnsja01,James Johnson,2020,2TM,2TM,15349400.0,16047100.0,0.045454545454545414,1.0,11.0,,,,1,0,,
johnsja01,James Johnson,2021,2TM,BRK,16047100.0,2641691.0,-0.8402120971137654,1.0,12.0,,,,1,0,,
johnsja01,James Johnson,2022,BRK,,2641691.0,,,1.0,13.0,,,,0,0,,
johnsja05,Jalen Johnson,2022,ATL,ATL,2659680.0,2792640.0,-0.04592574177327635,1.0,1.0,0,0,0,0,0,0,0
johnsja05,Jalen Johnson,2023,ATL,ATL,2792640.0,2925360.0,-0.04721446373324156,1.0,2.0,0,0,0,0,0,0,0
johnsja05,Jalen Johnson,2024,ATL,,2925360.0,,,1.0,3.0,,,,0,1,1,1
johnsjo02,Joe Johnson,2016,2TM,UTA,22309344.0,11000000.0,-0.6332126900705368,1.0,15.0,,,,1,0,,
johnsjo02,Joe Johnson,2017,UTA,2TM,11000000.0,10254904.0,-0.11477252875882948,1.0,16.0,0,0,,0,0,,
johnsjo02,Joe Johnson,2018,2TM,,10254904.0,,,1.0,17.0,,,,1,0,,
johnske04,Keldon Johnson,2021,SAS,SAS,2048040.0,2145720.0,0.016934670495829085,1.0,2.0,0,0,0,0,0,0,0
johnske04,Keldon Johnson,2022,SAS,SAS,2145720.0,3873024.0,0.6401129229586944,1.0,3.0,1,0,0,0,1,1,1
johnske04,Keldon Johnson,2023,SAS,SAS,3873024.0,20000000.0,3.696892265730405,1.0,4.0,1,0,0,0,0,1,0
johnske04,Keldon Johnson,2024,SAS,,20000000.0,,,1.0,5.0,,,,0,0,,
johnske07,Keon Johnson,2022,2TM,POR,2553240.0,2681040.0,-0.04586843084419545,1.0,1.0,,,,1,0,,
johnske07,Keon Johnson,2023,POR,,2681040.0,,,1.0,2.0,,,,0,0,,
johnsst04,Stanley Johnson,2016,DET,DET,2841960.0,2969880.0,-0.22262717043299007,1.0,1.0,0,0,0,0,0,0,0
johnsst04,Stanley Johnson,2017,DET,DET,2969880.0,3097800.0,-0.009554820406976972,1.0,2.0,0,0,0,0,0,0,0
johnsst04,Stanley Johnson,2018,DET,2TM,3097800.0,3940401.0,0.23704789799541803,1.0,3.0,0,0,,0,1,1,1
johnsst04,Stanley Johnson,2019,2TM,TOR,3940401.0,3623000.0,-0.1412290462722966,1.0,4.0,,,,1,0,,
johnsst04,Stanley Johnson,2020,TOR,TOR,3623000.0,3804150.0,0.050000000000000044,1.0,5.0,0,0,0,0,0,0,0
johnsst04,Stanley Johnson,2021,TOR,LAL,3804150.0,1368998.0,-0.6506959509428807,1.0,6.0,0,1,1,0,0,1,1
johnsst04,Stanley Johnson,2022,LAL,SAS,1368998.0,4022164.0,1.669645358154384,1.0,7.0,1,0,1,0,0,1,1
johnsst04,Stanley Johnson,2023,SAS,,4022164.0,,,1.0,8.0,,,,0,0,,
johnsty01,Tyler Johnson,2016,MIA,MIA,845059.0,5628000.0,3.954222118660362,,1.0,1,0,0,0,0,1,0
johnsty01,Tyler Johnson,2017,MIA,MIA,5628000.0,5821260.0,-0.01784761144543967,,2.0,0,0,0,0,0,0,0
johnsty01,Tyler Johnson,2018,MIA,2TM,5821260.0,19245370.0,2.215205517677467,,3.0,1,0,,0,0,1,
johnsty01,Tyler Johnson,2019,2TM,2TM,19245370.0,183115.0,-0.9911131655536589,,4.0,,,,1,0,,
johnsty01,Tyler Johnson,2020,2TM,BRK,183115.0,2028594.0,10.078251372088577,,5.0,,,,1,0,,
johnsty01,Tyler Johnson,2021,BRK,,2028594.0,,,,6.0,,,,0,0,,
johnswe01,Wesley Johnson,2016,LAC,LAC,1100602.0,5628000.0,2.8039272955827883,1.0,6.0,1,0,0,0,0,1,0
johnswe01,Wesley Johnson,2017,LAC,LAC,5628000.0,5881260.0,-0.007724520686175573,1.0,7.0,0,0,0,0,0,0,0
johnswe01,Wesley Johnson,2018,LAC,2TM,5881260.0,6134000.0,0.014315034807068638,1.0,8.0,0,0,,0,0,,
johnswe01,Wesley Johnson,2019,2TM,,6134000.0,,,1.0,9.0,,,,1,0,,
jokicni01,Nikola Jokić,2016,DEN,DEN,1300000.0,1358500.0,-0.22263549415515416,2.0,2.0,0,0,0,0,0,0,0
jokicni01,Nikola Jokić,2017,DEN,DEN,1358500.0,1471382.0,0.028446643271222483,2.0,3.0,0,0,0,0,0,0,0
jokicni01,Nikola Jokić,2018,DEN,DEN,1471382.0,25467250.0,15.83278914236843,2.0,4.0,1,0,0,0,0,1,0
jokicni01,Nikola Jokić,2019,DEN,DEN,25467250.0,27504630.0,0.008725939505041191,2.0,5.0,0,0,0,0,0,0,0
jokicni01,Nikola Jokić,2020,DEN,DEN,27504630.0,29542010.0,0.07407407407407418,2.0,6.0,0,0,0,0,0,0,0
jokicni01,Nikola Jokić,2021,DEN,DEN,29542010.0,31044906.0,0.0200201420504158,2.0,7.0,0,0,0,0,0,0,0
jokicni01,Nikola Jokić,2022,DEN,DEN,31044906.0,33047803.0,-0.032727467103765395,2.0,8.0,0,0,0,0,0,0,0
jokicni01,Nikola Jokić,2023,DEN,DEN,33047803.0,47607350.0,0.31027424901295086,2.0,9.0,1,0,0,0,0,1,0
jokicni01,Nikola Jokić,2024,DEN,,47607350.0,,,2.0,10.0,,,,0,0,,
jonesco02,Colby Jones,2024,SAC,,2019706.0,,,2.0,1.0,,,,0,1,1,1
jonesda03,Damian Jones,2019,GSW,ATL,1544951.0,2305057.0,0.39353022507322466,1.0,3.0,1,0,1,0,1,1,1
jonesda03,Damian Jones,2020,ATL,3TM,2305057.0,1487284.0,-0.3547734394420615,1.0,4.0,0,1,,0,0,,
jonesda03,Damian Jones,2021,3TM,SAC,1487284.0,1977011.0,0.29024926156686526,1.0,5.0,,,,1,0,,
jonesda03,Damian Jones,2022,SAC,2TM,1977011.0,2298385.0,0.056356002747796285,1.0,6.0,0,0,,0,0,,
jonesda03,Damian Jones,2023,2TM,CLE,2298385.0,2586665.0,0.02364224195019804,1.0,7.0,,,,1,0,,
jonesda03,Damian Jones,2024,CLE,,2586665.0,,,1.0,8.0,,,,0,0,,
jonesde02,Derrick Jones Jr.,2017,PHO,2TM,543471.0,460625.0,-0.1952016091447596,,1.0,0,0,,0,0,,
jonesde02,Derrick Jones Jr.,2018,2TM,MIA,460625.0,1512601.0,2.193569327419464,,2.0,,,,1,0,,
jonesde02,Derrick Jones Jr.,2019,MIA,MIA,1512601.0,1645357.0,0.015980081138013746,,3.0,0,0,0,0,0,0,0
jonesde02,Derrick Jones Jr.,2020,MIA,POR,1645357.0,9258000.0,4.626742403016488,,4.0,1,0,1,0,0,1,1
jonesde02,Derrick Jones Jr.,2021,POR,CHI,9258000.0,9720900.0,0.01917259786476877,,5.0,0,0,1,0,0,1,1
jonesde02,Derrick Jones Jr.,2022,CHI,CHI,9720900.0,3200000.0,-0.700883676341202,,6.0,0,1,0,0,0,0,0
jonesde02,Derrick Jones Jr.,2023,CHI,DAL,3200000.0,2709849.0,-0.22976029113051466,,7.0,0,0,1,0,0,1,1
jonesde02,Derrick Jones Jr.,2024,DAL,,2709849.0,,,,8.0,,,,0,0,,
jonesja02,James Jones,2016,CLE,CLE,1499187.0,1551659.0,-0.2300741631790857,2.0,13.0,0,0,0,0,0,0,0
jonesja02,James Jones,2017,CLE,,1551659.0,,,2.0,14.0,,,,0,0,,
joneska01,Kai Jones,2023,CHO,,2909040.0,,,1.0,2.0,,,,0,0,,
jonesma05,Mason Jones,2021,2TM,,424544.0,,,,1.0,,,,1,0,,
joneste01,Terrence Jones,2016,HOU,2TM,2489529.0,1207194.0,-0.6392816006374062,1.0,4.0,0,1,,0,0,,
joneste01,Terrence Jones,2017,2TM,,1207194.0,,,1.0,5.0,,,,1,0,,
jonestr01,Tre Jones,2021,SAS,SAS,898310.0,1517981.0,0.6402065458147173,2.0,1.0,1,0,0,0,1,1,1
jonestr01,Tre Jones,2022,SAS,SAS,1517981.0,1782621.0,0.0670611157819474,2.0,2.0,0,0,0,0,0,0,0
jonestr01,Tre Jones,2023,SAS,SAS,1782621.0,9895833.0,4.049218101505328,2.0,3.0,1,0,0,0,0,1,0
jonestr01,Tre Jones,2024,SAS,,9895833.0,,,2.0,4.0,,,,0,0,,
jonesty01,Tyus Jones,2016,MIN,MIN,1282080.0,1339680.0,-0.2226898028217431,1.0,1.0,0,0,0,0,0,0,0
jonesty01,Tyus Jones,2017,MIN,MIN,1339680.0,1471382.0,0.04289439633640546,1.0,2.0,0,0,0,0,0,0,0
jonesty01,Tyus Jones,2018,MIN,MIN,1471382.0,2444052.0,0.6154163472296321,1.0,3.0,1,0,0,0,1,1,1
jonesty01,Tyus Jones,2019,MIN,MEM,2444052.0,10116000.0,2.865875044133221,1.0,4.0,1,0,1,0,0,1,1
jonesty01,Tyus Jones,2020,MEM,MEM,10116000.0,8817143.0,-0.1283963028865165,1.0,5.0,0,0,0,0,0,0,0
jonesty01,Tyus Jones,2021,MEM,MEM,8817143.0,8376286.0,-0.0778914425618914,1.0,6.0,0,0,0,0,0,0,0
jonesty01,Tyus Jones,2022,MEM,MEM,8376286.0,15000000.0,0.6271829058480598,1.0,7.0,1,0,0,0,0,1,0
jonesty01,Tyus Jones,2023,MEM,WAS,15000000.0,14000000.0,-0.15107843137254906,1.0,8.0,0,0,1,0,0,1,1
jonesty01,Tyus Jones,2024,WAS,,14000000.0,,,1.0,9.0,,,,0,0,,
jordade01,DeAndre Jordan,2016,LAC,LAC,19689000.0,21165675.0,-0.20031880977683314,2.0,8.0,0,0,0,0,0,0,0
jordade01,DeAndre Jordan,2017,LAC,LAC,21165675.0,22642350.0,0.015793302513317453,2.0,9.0,0,0,0,0,0,0,0
jordade01,DeAndre Jordan,2018,LAC,2TM,22642350.0,22897200.0,-0.016531738933382445,2.0,10.0,0,0,,0,0,,
jordade01,DeAndre Jordan,2019,2TM,BRK,22897200.0,9881598.0,-0.5969172267237779,2.0,11.0,,,,1,0,,
jordade01,DeAndre Jordan,2020,BRK,BRK,9881598.0,10375678.0,0.05000001011982058,2.0,12.0,0,0,0,0,0,0,0
jordade01,DeAndre Jordan,2021,BRK,2TM,10375678.0,11109327.0,0.039273142909354464,2.0,13.0,0,0,,0,0,,
jordade01,DeAndre Jordan,2022,2TM,DEN,11109327.0,10733758.0,-0.12206844097419134,2.0,14.0,,,,1,0,,
jordade01,DeAndre Jordan,2023,DEN,DEN,10733758.0,3196448.0,-0.7291389015521925,2.0,15.0,0,1,0,0,0,0,0
jordade01,DeAndre Jordan,2024,DEN,,3196448.0,,,2.0,16.0,,,,0,0,,
josepco01,Cory Joseph,2016,TOR,TOR,7000000.0,7315000.0,-0.22263549415515416,1.0,5.0,0,0,0,0,0,0,0
josepco01,Cory Joseph,2017,TOR,IND,7315000.0,7630000.0,-0.009564549848154802,1.0,6.0,0,0,1,0,0,1,1
josepco01,Cory Joseph,2018,IND,IND,7630000.0,7945000.0,0.01267207461893749,1.0,7.0,0,0,0,0,0,0,0
josepco01,Cory Joseph,2019,IND,SAC,7945000.0,12000000.0,0.4107068589679619,1.0,8.0,1,0,1,0,0,1,1
josepco01,Cory Joseph,2020,SAC,2TM,12000000.0,12600000.0,0.050000000000000044,1.0,9.0,0,0,,0,0,,
josepco01,Cory Joseph,2021,2TM,DET,12600000.0,7310000.0,-0.4368743998192397,1.0,10.0,,,,1,0,,
josepco01,Cory Joseph,2022,DET,DET,7310000.0,5155500.0,-0.35915938897226085,1.0,11.0,0,1,0,0,0,0,0
josepco01,Cory Joseph,2023,DET,GSW,5155500.0,3196448.0,-0.43606682526371043,1.0,12.0,0,1,1,0,0,1,1
josepco01,Cory Joseph,2024,GSW,,3196448.0,,,1.0,13.0,,,,0,0,,
jovicni01,Nikola Jović,2024,MIA,,2352000.0,,,1.0,2.0,,,,0,0,,
juzanjo01,Johnny Juzang,2024,UTA,,559782.0,,,,1.0,,,,0,0,,
kabenmf01,Mfiondu Kabengele,2021,2TM,,2432353.0,,,1.0,2.0,,,,1,0,,
kaminfr01,Frank Kaminsky,2016,CHO,CHO,2612520.0,2730000.0,-0.22265924148821636,1.0,1.0,0,0,0,0,0,0,0
kaminfr01,Frank Kaminsky,2017,CHO,CHO,2730000.0,2847600.0,-0.009550570519288981,1.0,2.0,0,0,0,0,0,0,0
kaminfr01,Frank Kaminsky,2018,CHO,CHO,2847600.0,3627842.0,0.23899299391075113,1.0,3.0,0,0,0,0,1,1,1
kaminfr01,Frank Kaminsky,2019,CHO,PHO,3627842.0,4767000.0,0.22728724578283943,1.0,4.0,0,0,1,0,0,1,1
kaminfr01,Frank Kaminsky,2020,PHO,PHO,4767000.0,1737145.0,-0.6355894692678834,1.0,5.0,0,1,0,0,0,0,0
kaminfr01,Frank Kaminsky,2021,PHO,2TM,1737145.0,2463490.0,0.37649035417246846,1.0,6.0,1,0,,0,0,1,
kaminfr01,Frank Kaminsky,2023,2TM,,2463490.0,,,1.0,8.0,,,,1,0,,
karasse01,Sergey Karasev,2016,BRK,,1599840.0,,,1.0,3.0,,,,0,1,1,1
kellyry01,Ryan Kelly,2016,LAL,,1724250.0,,,2.0,3.0,,,,0,0,,
kennalu01,Luke Kennard,2018,DET,DET,2759280.0,3275280.0,0.15438886946059172,1.0,1.0,0,0,0,0,0,0,0
kennalu01,Luke Kennard,2019,DET,DET,3275280.0,3827160.0,0.09138409162759542,1.0,2.0,0,0,0,0,0,0,0
kennalu01,Luke Kennard,2020,DET,LAC,3827160.0,5273826.0,0.377999874580629,1.0,3.0,1,0,1,0,1,1,1
kennalu01,Luke Kennard,2021,LAC,LAC,5273826.0,13347727.0,1.456631169744556,1.0,4.0,1,0,0,0,0,1,0
kennalu01,Luke Kennard,2022,LAC,2TM,13347727.0,13745455.0,-0.06427460419638509,1.0,5.0,0,0,,0,0,,
kennalu01,Luke Kennard,2023,2TM,MEM,13745455.0,14763636.0,-0.02306650517014741,1.0,6.0,,,,1,0,,
kennalu01,Luke Kennard,2024,MEM,,14763636.0,,,1.0,7.0,,,,0,0,,
kesslwa01,Walker Kessler,2023,UTA,UTA,2696400.0,2831160.0,-0.04498347469829056,1.0,1.0,0,0,0,0,0,0,0
kesslwa01,Walker Kessler,2024,UTA,,2831160.0,,,1.0,2.0,,,,0,0,,
kiddgmi01,Michael Kidd-Gilchrist,2017,CHO,CHO,13000000.0,13000000.0,-0.05045408678102914,1.0,5.0,0,0,0,0,0,0,0
kiddgmi01,Michael Kidd-Gilchrist,2018,CHO,CHO,13000000.0,13000000.0,-0.027477919528949957,1.0,6.0,0,0,0,0,0,0,0
kiddgmi01,Michael Kidd-Gilchrist,2019,CHO,2TM,13000000.0,595122.0,-0.9572425214693647,1.0,7.0,0,1,,0,0,,
kiddgmi01,Michael Kidd-Gilchrist,2020,2TM,,595122.0,,,1.0,8.0,,,,1,0,,
kilpase01,Sean Kilpatrick,2016,2TM,BRK,320594.0,980431.0,1.2749405979443962,,1.0,,,,1,0,,
kilpase01,Sean Kilpatrick,2017,BRK,4TM,980431.0,4774445.0,3.62404262782261,,2.0,1,0,,0,0,1,
kilpase01,Sean Kilpatrick,2018,4TM,,4774445.0,,,,3.0,,,,1,0,,
kispeco01,Corey Kispert,2022,WAS,WAS,3383640.0,3552840.0,-0.045912708682694925,1.0,1.0,0,0,0,0,0,0,0
kispeco01,Corey Kispert,2023,WAS,WAS,3552840.0,3722040.0,-0.047124462815828605,1.0,2.0,0,0,0,0,0,0,0
kispeco01,Corey Kispert,2024,WAS,,3722040.0,,,1.0,3.0,,,,0,1,1,1
klebima01,Maxi Kleber,2018,DAL,DAL,815615.0,1378242.0,0.6433866189716728,,1.0,1,0,0,0,0,1,0
klebima01,Maxi Kleber,2019,DAL,DAL,1378242.0,8000000.0,4.421431066774658,,2.0,1,0,0,0,0,1,0
klebima01,Maxi Kleber,2020,DAL,DAL,8000000.0,8475000.0,0.059374999999999956,,3.0,0,0,0,0,0,0,0
klebima01,Maxi Kleber,2021,DAL,DAL,8475000.0,8750000.0,0.0021362810863014836,,4.0,0,0,0,0,0,0,0
klebima01,Maxi Kleber,2022,DAL,DAL,8750000.0,9000000.0,-0.06538861300381116,,5.0,0,0,0,0,0,0,0
klebima01,Maxi Kleber,2023,DAL,DAL,9000000.0,11000000.0,0.11168300653594776,,6.0,0,0,0,0,0,0,0
klebima01,Maxi Kleber,2024,DAL,,11000000.0,,,,7.0,,,,0,0,,
knighbr03,Brandon Knight,2016,PHO,PHO,13500000.0,12606250.0,-0.3053587593970166,1.0,5.0,0,1,0,0,0,0,0
knighbr03,Brandon Knight,2017,PHO,2TM,12606250.0,14631250.0,0.10207584672563752,1.0,6.0,0,0,,0,0,,
knighbr03,Brandon Knight,2019,2TM,2TM,14631250.0,15643750.0,-0.0013602027539995065,1.0,8.0,,,,1,0,,
knighbr03,Brandon Knight,2020,2TM,,15643750.0,,,1.0,9.0,,,,1,0,,
knighna01,Nathan Knight,2021,ATL,MIN,522989.0,462629.0,-0.1413844727544027,,1.0,0,0,1,0,0,1,1
knighna01,Nathan Knight,2022,MIN,MIN,462629.0,1836090.0,2.6062657210952174,,2.0,1,0,0,0,0,1,0
knighna01,Nathan Knight,2023,MIN,,1836090.0,,,,3.0,,,,0,0,,
knoxke01,Kevin Knox,2019,NYK,NYK,3744840.0,4380120.0,0.09245152493901254,1.0,1.0,0,0,0,0,0,0,0
knoxke01,Kevin Knox,2020,NYK,NYK,4380120.0,4588680.0,0.04761513383194993,1.0,2.0,0,0,0,0,0,0,0
knoxke01,Kevin Knox,2021,NYK,2TM,4588680.0,5845978.0,0.2365960177198556,1.0,3.0,0,0,,0,1,1,1
knoxke01,Kevin Knox,2022,2TM,2TM,5845978.0,3000000.0,-0.5337050740288649,1.0,4.0,,,,1,0,,
knoxke01,Kevin Knox,2023,2TM,DET,3000000.0,2144320.0,-0.3498716078431372,1.0,5.0,,,,1,0,,
knoxke01,Kevin Knox,2024,DET,,2144320.0,,,1.0,6.0,,,,0,0,,
kolokch01,Christian Koloko,2023,TOR,,1500000.0,,,2.0,1.0,,,,0,1,1,1
konchjo01,John Konchar,2021,MEM,MEM,2100000.0,2200000.0,0.016861548890018563,,1.0,0,0,0,0,0,0,0
konchjo01,John Konchar,2022,MEM,MEM,2200000.0,2300000.0,-0.05004776953038881,,2.0,0,0,0,0,0,0,0
konchjo01,John Konchar,2023,MEM,MEM,2300000.0,2400000.0,-0.05089514066496159,,3.0,0,0,0,0,0,0,0
konchjo01,John Konchar,2024,MEM,,2400000.0,,,,4.0,,,,0,0,,
korkmfu01,Furkan Korkmaz,2019,PHI,PHI,1740000.0,1620564.0,-0.13010592623028538,1.0,3.0,0,0,0,0,1,1,1
korkmfu01,Furkan Korkmaz,2020,PHI,PHI,1620564.0,1762796.0,0.08776697495439856,1.0,4.0,0,0,0,0,0,0,0
korkmfu01,Furkan Korkmaz,2021,PHI,PHI,1762796.0,4629630.0,1.5491927025522276,1.0,5.0,1,0,0,0,0,1,0
korkmfu01,Furkan Korkmaz,2022,PHI,PHI,4629630.0,5000000.0,-0.018658122161351876,1.0,6.0,0,0,0,0,0,0,0
korkmfu01,Furkan Korkmaz,2023,PHI,PHI,5000000.0,5370370.0,-0.023066516176470597,1.0,7.0,0,0,0,0,0,0,0
korkmfu01,Furkan Korkmaz,2024,PHI,,5370370.0,,,1.0,8.0,,,,0,0,,
kornelu01,Luke Kornet,2019,NYK,CHI,1619260.0,2250000.0,0.2978226930627794,,1.0,1,0,1,0,0,1,1
kornelu01,Luke Kornet,2020,CHI,2TM,2250000.0,2250000.0,0.0,,2.0,0,0,,0,0,,
kornelu01,Luke Kornet,2021,2TM,BOS,2250000.0,2133278.0,-0.07971281217872683,,3.0,,,,1,0,,
kornelu01,Luke Kornet,2023,BOS,BOS,2133278.0,2413304.0,0.028952601141915668,,4.0,0,0,0,0,0,0,0
kornelu01,Luke Kornet,2024,BOS,,2413304.0,,,,5.0,,,,0,0,,
korveky01,Kyle Korver,2016,ATL,2TM,5746479.0,5239437.0,-0.32174779345116256,2.0,13.0,0,1,,0,0,,
korveky01,Kyle Korver,2017,2TM,CLE,5239437.0,7000000.0,0.2686136683259661,2.0,14.0,,,,1,0,,
korveky01,Kyle Korver,2018,CLE,2TM,7000000.0,7560000.0,0.05032384690873393,2.0,15.0,0,0,,0,0,,
korveky01,Kyle Korver,2019,2TM,MIL,7560000.0,2564753.0,-0.6831357927293537,2.0,16.0,,,,1,0,,
korveky01,Kyle Korver,2020,MIL,,2564753.0,,,2.0,17.0,,,,0,0,,
koufoko01,Kosta Koufos,2016,SAC,SAC,7700000.0,8046500.0,-0.22263549415515416,1.0,8.0,0,0,0,0,0,0,0
koufoko01,Kosta Koufos,2017,SAC,SAC,8046500.0,8393000.0,-0.009564549848154802,1.0,9.0,0,0,0,0,0,0,0
koufoko01,Kosta Koufos,2018,SAC,SAC,8393000.0,8739500.0,0.012672074618937268,1.0,10.0,0,0,0,0,0,0,0
koufoko01,Kosta Koufos,2019,SAC,,8739500.0,,,1.0,11.0,,,,0,0,,
