player_id,season,gp,season_length_t,games_missed_t,gp_pct_t,games_missed_lag1,games_missed_3y_cum
plumlmi01,2018,55,82,27,0.6707317073170732,37.0,58.0
podzibr01,2024,74,82,8,0.9024390243902439,,
poeltja01,2017,54,82,28,0.6585365853658537,,
poeltja01,2018,82,82,0,1.0,28.0,28.0
poeltja01,2019,77,82,5,0.9390243902439024,0.0,28.0
poeltja01,2020,66,72,6,0.9166666666666666,5.0,33.0
poeltja01,2021,69,72,3,0.9583333333333334,6.0,11.0
poeltja01,2022,68,82,14,0.8292682926829268,3.0,14.0
poeltja01,2023,72,82,10,0.8780487804878049,14.0,23.0
poeltja01,2024,50,82,32,0.6097560975609756,10.0,27.0
poirivi01,2020,22,72,50,0.3055555555555556,,
pokusal01,2021,45,72,27,0.625,,
pokusal01,2022,61,82,21,0.7439024390243902,27.0,27.0
pokusal01,2023,34,82,48,0.4146341463414634,21.0,48.0
pokusal01,2024,28,82,54,0.34146341463414637,48.0,96.0
pondequ01,2018,23,82,59,0.2804878048780488,,
pondequ01,2019,53,82,29,0.6463414634146342,59.0,59.0
poolejo01,2020,57,72,15,0.7916666666666666,,
poolejo01,2021,51,72,21,0.7083333333333334,15.0,15.0
poolejo01,2022,76,82,6,0.926829268292683,21.0,36.0
poolejo01,2023,82,82,0,1.0,6.0,42.0
poolejo01,2024,78,82,4,0.9512195121951219,0.0,27.0
portecr01,2024,51,82,31,0.6219512195121951,,
portejo01,2024,26,82,56,0.3170731707317073,,
porteke02,2020,50,72,22,0.6944444444444444,,
porteke02,2021,26,72,46,0.3611111111111111,22.0,22.0
porteke02,2022,61,82,21,0.7439024390243902,46.0,68.0
porteke02,2023,59,82,23,0.7195121951219512,21.0,89.0
portemi01,2020,55,72,17,0.7638888888888888,,
portemi01,2021,61,72,11,0.8472222222222222,17.0,17.0
portemi01,2023,62,82,20,0.7560975609756098,11.0,28.0
portemi01,2024,81,82,1,0.9878048780487805,20.0,48.0
porteot01,2016,75,82,7,0.9146341463414634,,
porteot01,2017,80,82,2,0.975609756097561,7.0,7.0
porteot01,2018,77,82,5,0.9390243902439024,2.0,9.0
porteot01,2019,56,82,26,0.6829268292682927,5.0,14.0
porteot01,2021,28,72,44,0.3888888888888889,26.0,33.0
porteot01,2022,63,82,19,0.7682926829268293,44.0,75.0
portibo01,2016,62,82,20,0.7560975609756098,,
portibo01,2017,64,82,18,0.7804878048780488,20.0,20.0
portibo01,2018,73,82,9,0.8902439024390244,18.0,38.0
portibo01,2019,50,82,32,0.6097560975609756,9.0,47.0
portibo01,2020,66,72,6,0.9166666666666666,32.0,59.0
portibo01,2021,66,72,6,0.9166666666666666,6.0,47.0
portibo01,2022,72,82,10,0.8780487804878049,6.0,44.0
portibo01,2023,70,82,12,0.8536585365853658,10.0,22.0
portibo01,2024,82,82,0,1.0,12.0,28.0
porzikr01,2016,72,82,10,0.8780487804878049,,
porzikr01,2017,66,82,16,0.8048780487804879,10.0,10.0
porzikr01,2018,48,82,34,0.5853658536585366,16.0,26.0
porzikr01,2020,57,72,15,0.7916666666666666,34.0,60.0
porzikr01,2021,43,72,29,0.5972222222222222,15.0,65.0
porzikr01,2022,51,82,31,0.6219512195121951,29.0,78.0
porzikr01,2023,65,82,17,0.7926829268292683,31.0,75.0
porzikr01,2024,57,82,25,0.6951219512195121,17.0,77.0
poweldw01,2016,69,82,13,0.8414634146341463,,
poweldw01,2017,77,82,5,0.9390243902439024,13.0,13.0
poweldw01,2018,79,82,3,0.9634146341463414,5.0,18.0
poweldw01,2019,77,82,5,0.9390243902439024,3.0,21.0
poweldw01,2020,40,72,32,0.5555555555555556,5.0,13.0
poweldw01,2021,58,72,14,0.8055555555555556,32.0,40.0
poweldw01,2022,82,82,0,1.0,14.0,51.0
poweldw01,2023,76,82,6,0.926829268292683,0.0,46.0
poweldw01,2024,63,82,19,0.7682926829268293,6.0,20.0
powelno01,2016,49,82,33,0.5975609756097561,,
powelno01,2017,76,82,6,0.926829268292683,33.0,33.0
powelno01,2018,70,82,12,0.8536585365853658,6.0,39.0
powelno01,2019,60,82,22,0.7317073170731707,12.0,51.0
powelno01,2020,52,72,20,0.7222222222222222,22.0,40.0
powelno01,2021,69,72,3,0.9583333333333334,20.0,54.0
powelno01,2022,45,82,37,0.5487804878048781,3.0,45.0
powelno01,2023,60,82,22,0.7317073170731707,37.0,60.0
powelno01,2024,76,82,6,0.926829268292683,22.0,62.0
pressph01,2016,23,82,59,0.2804878048780488,,
pricero01,2016,62,82,20,0.7560975609756098,,
prigipa01,2016,59,82,23,0.7195121951219512,,
princta01,2016,77,82,5,0.9390243902439024,,
princta02,2017,59,82,23,0.7195121951219512,,
princta02,2018,82,82,0,1.0,23.0,23.0
princta02,2019,55,82,27,0.6707317073170732,0.0,23.0
princta02,2020,64,72,8,0.8888888888888888,27.0,50.0
princta02,2021,41,72,31,0.5694444444444444,8.0,35.0
princta02,2022,69,82,13,0.8414634146341463,31.0,66.0
princta02,2023,54,82,28,0.6585365853658537,13.0,52.0
princta02,2024,78,82,4,0.9512195121951219,28.0,72.0
pritcpa01,2021,66,72,6,0.9166666666666666,,
pritcpa01,2022,71,82,11,0.8658536585365854,6.0,6.0
pritcpa01,2023,48,82,34,0.5853658536585366,11.0,17.0
pritcpa01,2024,82,82,0,1.0,34.0,51.0
prospol01,2024,40,82,42,0.4878048780487805,,
quetane01,2024,28,82,54,0.34146341463414637,,
quickim01,2021,64,72,8,0.8888888888888888,,
quickim01,2022,78,82,4,0.9512195121951219,8.0,8.0
quickim01,2023,81,82,1,0.9878048780487805,4.0,12.0
quickim01,2024,68,82,14,0.8292682926829268,1.0,13.0
quinole01,2024,37,82,45,0.45121951219512196,,
rabbiv01,2018,36,82,46,0.43902439024390244,,
rabbiv01,2019,49,82,33,0.5975609756097561,46.0,46.0
randlch01,2017,26,82,56,0.3170731707317073,,
randlch01,2019,49,82,33,0.5975609756097561,56.0,56.0
randlch01,2021,41,72,31,0.5694444444444444,33.0,89.0
randlju01,2016,81,82,1,0.9878048780487805,,
randlju01,2017,74,82,8,0.9024390243902439,1.0,1.0
randlju01,2018,82,82,0,1.0,8.0,9.0
randlju01,2019,73,82,9,0.8902439024390244,0.0,9.0
randlju01,2020,64,72,8,0.8888888888888888,9.0,17.0
randlju01,2021,71,72,1,0.9861111111111112,8.0,17.0
randlju01,2022,72,82,10,0.8780487804878049,1.0,18.0
randlju01,2023,77,82,5,0.9390243902439024,10.0,19.0
randlju01,2024,46,82,36,0.5609756097560976,5.0,16.0
randoza01,2016,68,82,14,0.8292682926829268,,
randoza01,2017,73,82,9,0.8902439024390244,14.0,14.0
randoza01,2018,59,82,23,0.7195121951219512,9.0,23.0
reathdu01,2024,68,82,14,0.8292682926829268,,
reaveau01,2022,61,82,21,0.7439024390243902,,
reaveau01,2023,64,82,18,0.7804878048780488,21.0,21.0
reaveau01,2024,82,82,0,1.0,18.0,39.0
reddica01,2020,58,72,14,0.8055555555555556,,
reddica01,2021,26,72,46,0.3611111111111111,14.0,14.0
reddica01,2022,49,82,33,0.5975609756097561,46.0,60.0
reddica01,2023,40,82,42,0.4878048780487805,33.0,93.0
reddica01,2024,48,82,34,0.5853658536585366,42.0,121.0
redicjj01,2016,75,82,7,0.9146341463414634,,
redicjj01,2017,78,82,4,0.9512195121951219,7.0,7.0
redicjj01,2018,70,82,12,0.8536585365853658,4.0,11.0
redicjj01,2019,76,82,6,0.926829268292683,12.0,23.0
redicjj01,2020,60,72,12,0.8333333333333334,6.0,22.0
redicjj01,2021,44,72,28,0.6111111111111112,12.0,30.0
reedda01,2018,21,82,61,0.25609756097560976,,
reedda01,2022,48,82,34,0.5853658536585366,61.0,61.0
reedda01,2023,43,82,39,0.524390243902439,34.0,95.0
reedpa01,2021,26,72,46,0.3611111111111111,,
reedpa01,2022,38,82,44,0.4634146341463415,46.0,46.0
reedpa01,2023,69,82,13,0.8414634146341463,44.0,90.0
reedpa01,2024,82,82,0,1.0,13.0,103.0
reedwi02,2016,39,82,43,0.47560975609756095,,
reedwi02,2018,42,82,40,0.5121951219512195,43.0,43.0
reidna01,2020,30,72,42,0.4166666666666667,,
reidna01,2021,70,72,2,0.9722222222222222,42.0,42.0
reidna01,2022,77,82,5,0.9390243902439024,2.0,44.0
reidna01,2023,68,82,14,0.8292682926829268,5.0,49.0
reidna01,2024,81,82,1,0.9878048780487805,14.0,21.0
richajo01,2016,52,82,30,0.6341463414634146,,
richajo01,2017,53,82,29,0.6463414634146342,30.0,30.0
richajo01,2018,81,82,1,0.9878048780487805,29.0,59.0
richajo01,2019,73,82,9,0.8902439024390244,1.0,60.0
richajo01,2020,55,72,17,0.7638888888888888,9.0,39.0
richajo01,2021,59,72,13,0.8194444444444444,17.0,27.0
richajo01,2022,65,82,17,0.7926829268292683,13.0,39.0
richajo01,2023,65,82,17,0.7926829268292683,17.0,47.0
richajo01,2024,43,82,39,0.524390243902439,17.0,47.0
richama01,2017,22,82,60,0.2682926829268293,,
richama01,2018,26,82,56,0.3170731707317073,60.0,60.0
richani01,2022,50,82,32,0.6097560975609756,,
richani01,2023,65,82,17,0.7926829268292683,32.0,32.0
riverau01,2016,67,82,15,0.8170731707317073,,
riverau01,2017,74,82,8,0.9024390243902439,15.0,15.0
riverau01,2018,61,82,21,0.7439024390243902,8.0,23.0
riverau01,2019,76,82,6,0.926829268292683,21.0,44.0
riverau01,2020,68,72,4,0.9444444444444444,6.0,35.0
riverau01,2021,36,72,36,0.5,4.0,31.0
riverau01,2022,67,82,15,0.8170731707317073,36.0,46.0
riverau01,2023,52,82,30,0.6341463414634146,15.0,55.0
roberan03,2016,70,82,12,0.8536585365853658,,
roberan03,2017,79,82,3,0.9634146341463414,12.0,12.0
roberan03,2018,39,82,43,0.47560975609756095,3.0,15.0
roberbr01,2016,51,82,31,0.6219512195121951,,
roberbr01,2017,41,82,41,0.5,31.0,31.0
robindu01,2020,73,72,0,1.0138888888888888,,
robindu01,2021,72,72,0,1.0,0.0,0.0
robindu01,2022,79,82,3,0.9634146341463414,0.0,0.0
robindu01,2023,42,82,40,0.5121951219512195,3.0,3.0
robindu01,2024,68,82,14,0.8292682926829268,40.0,43.0
robingl02,2016,45,82,37,0.5487804878048781,,
robingl02,2017,69,82,13,0.8414634146341463,37.0,37.0
robingl02,2018,23,82,59,0.2804878048780488,13.0,50.0
robingl02,2019,47,82,35,0.573170731707317,59.0,109.0
robingl02,2020,62,72,10,0.8611111111111112,35.0,107.0
robingl02,2021,23,72,49,0.3194444444444444,10.0,104.0
robinje01,2019,33,82,49,0.4024390243902439,,
robinje01,2020,63,72,9,0.875,49.0,49.0
robinje02,2022,49,82,33,0.5975609756097561,,
robinje02,2023,43,82,39,0.524390243902439,33.0,33.0
robinje02,2024,39,82,43,0.47560975609756095,39.0,72.0
robinju01,2022,25,82,57,0.3048780487804878,,
robinmi01,2019,66,82,16,0.8048780487804879,,
robinmi01,2020,61,72,11,0.8472222222222222,16.0,16.0
robinmi01,2021,31,72,41,0.4305555555555556,11.0,27.0
robinmi01,2022,72,82,10,0.8780487804878049,41.0,68.0
robinmi01,2023,59,82,23,0.7195121951219512,10.0,62.0
robinmi01,2024,31,82,51,0.3780487804878049,23.0,74.0
robinor01,2023,31,82,51,0.3780487804878049,,
robinor01,2024,36,82,46,0.43902439024390244,51.0,51.0
robinth01,2016,71,82,11,0.8658536585365854,,
robinth01,2017,48,82,34,0.5853658536585366,11.0,11.0
robyis01,2021,61,72,11,0.8472222222222222,,
robyis01,2022,45,82,37,0.5487804878048781,11.0,11.0
robyis01,2023,42,82,40,0.5121951219512195,37.0,48.0
roddyda01,2023,70,82,12,0.8536585365853658,,
roddyda01,2024,65,82,17,0.7926829268292683,12.0,12.0
rodrise01,2017,68,82,14,0.8292682926829268,,
rondora01,2016,72,82,10,0.8780487804878049,,
rondora01,2017,69,82,13,0.8414634146341463,10.0,10.0
rondora01,2018,65,82,17,0.7926829268292683,13.0,23.0
rondora01,2019,46,82,36,0.5609756097560976,17.0,40.0
rondora01,2020,48,72,24,0.6666666666666666,36.0,66.0
rondora01,2021,45,72,27,0.625,24.0,77.0
rondora01,2022,39,82,43,0.47560975609756095,27.0,87.0
rosede01,2016,66,82,16,0.8048780487804879,,
rosede01,2017,64,82,18,0.7804878048780488,16.0,16.0
rosede01,2018,25,82,57,0.3048780487804878,18.0,34.0
rosede01,2019,51,82,31,0.6219512195121951,57.0,91.0
rosede01,2020,50,72,22,0.6944444444444444,31.0,106.0
rosede01,2021,50,72,22,0.6944444444444444,22.0,110.0
rosede01,2022,26,82,56,0.3170731707317073,22.0,75.0
rosede01,2023,27,82,55,0.32926829268292684,56.0,100.0
rosede01,2024,24,82,58,0.2926829268292683,55.0,133.0
rosste01,2016,73,82,9,0.8902439024390244,,
rosste01,2017,78,82,4,0.9512195121951219,9.0,9.0
rosste01,2018,24,82,58,0.2926829268292683,4.0,13.0
rosste01,2019,81,82,1,0.9878048780487805,58.0,71.0
rosste01,2020,69,72,3,0.9583333333333334,1.0,63.0
rosste01,2021,46,72,26,0.6388888888888888,3.0,62.0
rosste01,2022,63,82,19,0.7682926829268293,26.0,30.0
rosste01,2023,63,82,19,0.7682926829268293,19.0,48.0
roziete01,2016,39,82,43,0.47560975609756095,,
roziete01,2017,74,82,8,0.9024390243902439,43.0,43.0
roziete01,2018,80,82,2,0.975609756097561,8.0,51.0
roziete01,2019,79,82,3,0.9634146341463414,2.0,53.0
roziete01,2020,63,72,9,0.875,3.0,13.0
roziete01,2021,69,72,3,0.9583333333333334,9.0,14.0
roziete01,2022,73,82,9,0.8902439024390244,3.0,15.0
roziete01,2023,63,82,19,0.7682926829268293,9.0,21.0
roziete01,2024,61,82,21,0.7439024390243902,19.0,31.0
rubiori01,2016,76,82,6,0.926829268292683,,
rubiori01,2017,75,82,7,0.9146341463414634,6.0,6.0
rubiori01,2018,77,82,5,0.9390243902439024,7.0,13.0
rubiori01,2019,68,82,14,0.8292682926829268,5.0,18.0
rubiori01,2020,65,72,7,0.9027777777777778,14.0,26.0
rubiori01,2021,68,72,4,0.9444444444444444,7.0,26.0
rubiori01,2022,34,82,48,0.4146341463414634,4.0,25.0
rubiori01,2023,33,82,49,0.4024390243902439,48.0,59.0
rudezda01,2016,33,82,49,0.4024390243902439,,
rudezda01,2017,45,82,37,0.5487804878048781,49.0,49.0
ruperra01,2024,39,82,43,0.47560975609756095,,
rushbr01,2016,72,82,10,0.8780487804878049,,
rushbr01,2017,47,82,35,0.573170731707317,10.0,10.0
russeda01,2016,80,82,2,0.975609756097561,,
russeda01,2017,63,82,19,0.7682926829268293,2.0,2.0
russeda01,2018,48,82,34,0.5853658536585366,19.0,21.0
russeda01,2019,81,82,1,0.9878048780487805,34.0,55.0
russeda01,2020,45,72,27,0.625,1.0,54.0
russeda01,2021,42,72,30,0.5833333333333334,27.0,62.0
russeda01,2022,65,82,17,0.7926829268292683,30.0,58.0
russeda01,2023,71,82,11,0.8658536585365854,17.0,74.0
russeda01,2024,76,82,6,0.926829268292683,11.0,58.0
ryanma01,2023,34,82,48,0.4146341463414634,,
ryanma01,2024,28,82,54,0.34146341463414637,48.0,48.0
sabondo01,2017,81,82,1,0.9878048780487805,,
sabondo01,2018,74,82,8,0.9024390243902439,1.0,1.0
sabondo01,2019,74,82,8,0.9024390243902439,8.0,9.0
sabondo01,2020,62,72,10,0.8611111111111112,8.0,17.0
sabondo01,2021,62,72,10,0.8611111111111112,10.0,26.0
sabondo01,2022,62,82,20,0.7560975609756098,10.0,28.0
sabondo01,2023,79,82,3,0.9634146341463414,20.0,40.0
sabondo01,2024,82,82,0,1.0,3.0,33.0
sacrero01,2016,25,82,57,0.3048780487804878,,
samanlu01,2021,33,72,39,0.4583333333333333,,
samanlu01,2024,43,82,39,0.524390243902439,39.0,39.0
sampsja02,2016,73,82,9,0.8902439024390244,,
sampsja02,2020,34,72,38,0.4722222222222222,9.0,9.0
sampsja02,2021,29,72,43,0.4027777777777778,38.0,47.0
santogu01,2024,23,82,59,0.2804878048780488,,
saricda01,2017,81,82,1,0.9878048780487805,,
saricda01,2018,78,82,4,0.9512195121951219,1.0,1.0
saricda01,2019,81,82,1,0.9878048780487805,4.0,5.0
saricda01,2020,66,72,6,0.9166666666666666,1.0,6.0
saricda01,2021,50,72,22,0.6944444444444444,6.0,11.0
saricda01,2023,57,82,25,0.6951219512195121,22.0,29.0
saricda01,2024,64,82,18,0.7804878048780488,25.0,53.0
sarrol01,2022,22,82,60,0.2682926829268293,,
sassema01,2024,71,82,11,0.8658536585365854,,
satorto01,2017,57,82,25,0.6951219512195121,,
satorto01,2018,73,82,9,0.8902439024390244,25.0,25.0
satorto01,2019,80,82,2,0.975609756097561,9.0,34.0
satorto01,2020,65,72,7,0.9027777777777778,2.0,36.0
satorto01,2021,58,72,14,0.8055555555555556,7.0,18.0
satorto01,2022,55,82,27,0.6707317073170732,14.0,23.0
schofad01,2020,33,72,39,0.4583333333333333,,
schofad01,2022,38,82,44,0.4634146341463415,39.0,39.0
schofad01,2023,37,82,45,0.45121951219512196,44.0,83.0
scolalu01,2016,76,82,6,0.926829268292683,,
scolalu01,2017,36,82,46,0.43902439024390244,6.0,6.0
scottmi01,2016,75,82,7,0.9146341463414634,,
scottmi01,2018,76,82,6,0.926829268292683,7.0,7.0
scottmi01,2019,79,82,3,0.9634146341463414,6.0,13.0
scottmi01,2020,68,72,4,0.9444444444444444,3.0,16.0
scottmi01,2021,51,72,21,0.7083333333333334,4.0,13.0
sefolth01,2016,75,82,7,0.9146341463414634,,
sefolth01,2017,62,82,20,0.7560975609756098,7.0,7.0
sefolth01,2018,38,82,44,0.4634146341463415,20.0,27.0
sefolth01,2019,50,82,32,0.6097560975609756,44.0,71.0
sefolth01,2020,41,72,31,0.5694444444444444,32.0,96.0
seldewa01,2018,35,82,47,0.4268292682926829,,
seldewa01,2019,75,82,7,0.9146341463414634,47.0,47.0
sengual01,2022,72,82,10,0.8780487804878049,,
sengual01,2023,75,82,7,0.9146341463414634,10.0,10.0
sengual01,2024,63,82,19,0.7682926829268293,7.0,17.0
sensabr01,2024,32,82,50,0.3902439024390244,,
serapke01,2016,48,82,34,0.5853658536585366,,
serapke01,2017,49,82,33,0.5975609756097561,34.0,34.0
sessira01,2016,82,82,0,1.0,,
sessira01,2017,50,82,32,0.6097560975609756,0.0,0.0
sessira01,2018,28,82,54,0.34146341463414637,32.0,32.0
sextoco01,2019,82,82,0,1.0,,
sextoco01,2020,65,72,7,0.9027777777777778,0.0,0.0
sextoco01,2021,60,72,12,0.8333333333333334,7.0,7.0
sextoco01,2023,48,82,34,0.5853658536585366,12.0,19.0
sextoco01,2024,78,82,4,0.9512195121951219,34.0,53.0
shamela01,2019,79,82,3,0.9634146341463414,,
shamela01,2020,53,72,19,0.7361111111111112,3.0,3.0
shamela01,2021,61,72,11,0.8472222222222222,19.0,22.0
shamela01,2022,69,82,13,0.8414634146341463,11.0,33.0
shamela01,2023,40,82,42,0.4878048780487805,13.0,43.0
shamela01,2024,46,82,36,0.5609756097560976,42.0,66.0
sharpda01,2022,32,82,50,0.3902439024390244,,
sharpda01,2023,48,82,34,0.5853658536585366,50.0,50.0
sharpda01,2024,61,82,21,0.7439024390243902,34.0,84.0
sharpsh01,2023,80,82,2,0.975609756097561,,
sharpsh01,2024,32,82,50,0.3902439024390244,2.0,2.0
sheppbe01,2024,57,82,25,0.6951219512195121,,
shumpim01,2016,54,82,28,0.6585365853658537,,
shumpim01,2017,76,82,6,0.926829268292683,28.0,28.0
shumpim01,2019,62,82,20,0.7560975609756098,6.0,34.0
siakapa01,2017,55,82,27,0.6707317073170732,,
siakapa01,2018,81,82,1,0.9878048780487805,27.0,27.0
siakapa01,2019,80,82,2,0.975609756097561,1.0,28.0
siakapa01,2020,60,72,12,0.8333333333333334,2.0,30.0
siakapa01,2021,56,72,16,0.7777777777777778,12.0,15.0
siakapa01,2022,68,82,14,0.8292682926829268,16.0,30.0
siakapa01,2023,71,82,11,0.8658536585365854,14.0,42.0
siakapa01,2024,80,82,2,0.975609756097561,11.0,41.0
silvach01,2020,44,72,28,0.6111111111111112,,
simmobe01,2018,81,82,1,0.9878048780487805,,
simmobe01,2019,79,82,3,0.9634146341463414,1.0,1.0
simmobe01,2020,57,72,15,0.7916666666666666,3.0,4.0
simmobe01,2021,58,72,14,0.8055555555555556,15.0,19.0
simmobe01,2023,42,82,40,0.5121951219512195,14.0,32.0
simmojo02,2016,55,82,27,0.6707317073170732,,
simmojo02,2017,78,82,4,0.9512195121951219,27.0,27.0
simmojo02,2018,69,82,13,0.8414634146341463,4.0,31.0
simmojo02,2019,56,82,26,0.6829268292682927,13.0,44.0
simonan01,2019,20,82,62,0.24390243902439024,,
simonan01,2020,70,72,2,0.9722222222222222,62.0,62.0
simonan01,2021,64,72,8,0.8888888888888888,2.0,64.0
simonan01,2022,57,82,25,0.6951219512195121,8.0,72.0
simonan01,2023,62,82,20,0.7560975609756098,25.0,35.0
simonan01,2024,46,82,36,0.5609756097560976,20.0,53.0
simsje01,2022,41,82,41,0.5,,
simsje01,2023,52,82,30,0.6341463414634146,41.0,41.0
simsje01,2024,45,82,37,0.5487804878048781,30.0,71.0
singlky01,2016,68,82,14,0.8292682926829268,,
singlky01,2017,32,82,50,0.3902439024390244,14.0,14.0
sirvyde01,2021,20,72,52,0.2777777777777778,,
sloando01,2016,61,82,21,0.7439024390243902,,
smartma01,2016,61,82,21,0.7439024390243902,,
smartma01,2017,79,82,3,0.9634146341463414,21.0,21.0
smartma01,2018,54,82,28,0.6585365853658537,3.0,24.0
smartma01,2019,80,82,2,0.975609756097561,28.0,52.0
smartma01,2020,60,72,12,0.8333333333333334,2.0,33.0
smartma01,2021,48,72,24,0.6666666666666666,12.0,42.0
smartma01,2022,71,82,11,0.8658536585365854,24.0,38.0
smartma01,2023,61,82,21,0.7439024390243902,11.0,47.0
smartma01,2024,20,82,62,0.24390243902439024,21.0,56.0
smithde03,2018,69,82,13,0.8414634146341463,,
smithde03,2019,53,82,29,0.6463414634146342,13.0,13.0
smithde03,2020,34,72,38,0.4722222222222222,29.0,42.0
smithde03,2021,23,72,49,0.3194444444444444,38.0,80.0
smithde03,2022,37,82,45,0.45121951219512196,49.0,116.0
smithde03,2023,54,82,28,0.6585365853658537,45.0,132.0
smithde03,2024,56,82,26,0.6829268292682927,28.0,122.0
smithja02,2016,76,82,6,0.926829268292683,,
smithja02,2017,74,82,8,0.9024390243902439,6.0,6.0
smithja02,2018,33,82,49,0.4024390243902439,8.0,14.0
smithja02,2019,20,82,62,0.24390243902439024,49.0,63.0
smithja04,2021,27,72,45,0.375,,
smithja04,2022,51,82,31,0.6219512195121951,45.0,45.0
smithja04,2023,68,82,14,0.8292682926829268,31.0,76.0
smithja04,2024,61,82,21,0.7439024390243902,14.0,90.0
smithja05,2023,79,82,3,0.9634146341463414,,
smithja05,2024,76,82,6,0.926829268292683,3.0,3.0
smithjo03,2016,55,82,27,0.6707317073170732,,
smithjr01,2016,77,82,5,0.9390243902439024,,
smithjr01,2017,41,82,41,0.5,5.0,5.0
smithjr01,2018,80,82,2,0.975609756097561,41.0,46.0
smithni01,2024,51,82,31,0.6219512195121951,,
snellto01,2016,64,82,18,0.7804878048780488,,
snellto01,2017,80,82,2,0.975609756097561,18.0,18.0
snellto01,2018,75,82,7,0.9146341463414634,2.0,20.0
snellto01,2019,74,82,8,0.9024390243902439,7.0,27.0
snellto01,2020,59,72,13,0.8194444444444444,8.0,17.0
snellto01,2021,47,72,25,0.6527777777777778,13.0,28.0
snellto01,2022,53,82,29,0.6463414634146342,25.0,46.0
sochaje01,2023,56,82,26,0.6829268292682927,,
sochaje01,2024,74,82,8,0.9024390243902439,26.0,26.0
speigma01,2016,72,82,10,0.8780487804878049,,
speigma01,2017,82,82,0,1.0,10.0,10.0
speigma01,2018,52,82,30,0.6341463414634146,0.0,10.0
spellom01,2019,46,82,36,0.5609756097560976,,
spellom01,2020,49,72,23,0.6805555555555556,36.0,36.0
splitti01,2016,36,82,46,0.43902439024390244,,
sprinja01,2024,49,82,33,0.5975609756097561,,
stausni01,2016,73,82,9,0.8902439024390244,,
stausni01,2017,80,82,2,0.975609756097561,9.0,9.0
stausni01,2018,41,82,41,0.5,2.0,11.0
stausni01,2019,68,82,14,0.8292682926829268,41.0,52.0
stephla01,2016,69,82,13,0.8414634146341463,,
stephla01,2018,82,82,0,1.0,13.0,13.0
stephla01,2019,68,82,14,0.8292682926829268,0.0,13.0
stephla01,2022,46,82,36,0.5609756097560976,14.0,27.0
stevela01,2021,40,72,32,0.5555555555555556,,
stevela01,2022,63,82,19,0.7682926829268293,32.0,32.0
stevela01,2023,62,82,20,0.7560975609756098,19.0,51.0
stevela01,2024,38,82,44,0.4634146341463415,20.0,71.0
stewais01,2021,68,72,4,0.9444444444444444,,
stewais01,2022,71,82,11,0.8658536585365854,4.0,4.0
stewais01,2023,50,82,32,0.6097560975609756,11.0,15.0
stewais01,2024,46,82,36,0.5609756097560976,32.0,47.0
stoneju01,2018,23,82,59,0.2804878048780488,,
stoudam01,2016,52,82,30,0.6341463414634146,,
strawju01,2024,50,82,32,0.6097560975609756,,
strusma01,2021,39,72,33,0.5416666666666666,,
strusma01,2022,68,82,14,0.8292682926829268,33.0,33.0
strusma01,2023,80,82,2,0.975609756097561,14.0,47.0
strusma01,2024,70,82,12,0.8536585365853658,2.0,49.0
stuckro01,2016,58,82,24,0.7073170731707317,,
stuckro01,2017,39,82,43,0.47560975609756095,24.0,24.0
suggsja01,2022,48,82,34,0.5853658536585366,,
suggsja01,2023,53,82,29,0.6463414634146342,34.0,34.0
suggsja01,2024,75,82,7,0.9146341463414634,29.0,63.0
sullija01,2016,81,82,1,0.9878048780487805,,
sumneed01,2019,23,82,59,0.2804878048780488,,
sumneed01,2020,31,72,41,0.4305555555555556,59.0,59.0
sumneed01,2021,53,72,19,0.7361111111111112,41.0,100.0
sumneed01,2023,53,82,29,0.6463414634146342,19.0,119.0
swanica01,2018,27,82,55,0.32926829268292684,,
swanica01,2019,21,82,61,0.25609756097560976,55.0,55.0
swanica01,2020,27,72,45,0.375,61.0,116.0
sykeske01,2022,32,82,50,0.3902439024390244,,
tateja01,2021,70,72,2,0.9722222222222222,,
tateja01,2022,78,82,4,0.9512195121951219,2.0,2.0
tateja01,2023,31,82,51,0.3780487804878049,4.0,6.0
tateja01,2024,65,82,17,0.7926829268292683,51.0,57.0
tatumja01,2018,80,82,2,0.975609756097561,,
tatumja01,2019,79,82,3,0.9634146341463414,2.0,2.0
tatumja01,2020,66,72,6,0.9166666666666666,3.0,5.0
tatumja01,2021,64,72,8,0.8888888888888888,6.0,11.0
tatumja01,2022,76,82,6,0.926829268292683,8.0,17.0
tatumja01,2023,74,82,8,0.9024390243902439,6.0,20.0
tatumja01,2024,74,82,8,0.9024390243902439,8.0,22.0
taylois01,2018,67,82,15,0.8170731707317073,,
taylote01,2022,33,82,49,0.4024390243902439,,
taylote01,2023,31,82,51,0.3780487804878049,49.0,49.0
taylote01,2024,31,82,51,0.3780487804878049,51.0,100.0
teaguje01,2016,79,82,3,0.9634146341463414,,
teaguje01,2017,82,82,0,1.0,3.0,3.0
teaguje01,2018,70,82,12,0.8536585365853658,0.0,3.0
teaguje01,2019,42,82,40,0.5121951219512195,12.0,15.0
teaguje01,2020,59,72,13,0.8194444444444444,40.0,52.0
teaguje01,2021,55,72,17,0.7638888888888888,13.0,65.0
teletmi01,2016,79,82,3,0.9634146341463414,,
teletmi01,2017,70,82,12,0.8536585365853658,3.0,3.0
templga01,2016,80,82,2,0.975609756097561,,
templga01,2017,65,82,17,0.7926829268292683,2.0,2.0
templga01,2018,65,82,17,0.7926829268292683,17.0,19.0
