player_clean,player_name,player_slug_hh,season,salary_usd
vlatko cancar,Vlatko Cancar,vlatko-cancar,2021,1517981.0
eric paschall,Eric Paschall,eric-paschall,2021,1517981.0
alen smailagic,Alen Smailagic,alen-smailagic,2021,1517981.0
mychal mulder,Mychal Mulder,mychal-mulder,2021,1517981.0
robert woodard,Robert Woodard,robert-woodard,2021,1500000.0
damian jones,Damian Jones,damian-jones,2021,1487284.0
jr smith,JR Smith,jr-smith,2021,1456667.0
zylan cheatham,Zylan Cheatham,zylan-cheatham,2021,1445697.0
paul watson,Paul Watson,paul-watson,2021,1445697.0
jaesean tate,Jae'Sean Tate,jaesean-tate,2021,1445697.0
kelan martin,Kelan Martin,kelan-martin,2021,1445697.0
daquan jeffries,DaQuan Jeffries,daquan-jeffries,2021,1445697.0
vernon carey,Vernon Carey,vernon-carey,2021,1350000.0
xavier tillman,Xavier Tillman,xavier-tillman,2021,1300000.0
tyrell terry,Tyrell Terry,tyrell-terry,2021,1289846.0
oshae brissett,Oshae Brissett,oshae-brissett,2021,1255493.0
moses brown,Moses Brown,moses-brown,2021,1250000.0
sindarius thornwell,Sindarius Thornwell,sindarius-thornwell,2021,1235889.0
ersan ilyasova,Ersan Ilyasova,ersan-ilyasova,2021,1194542.0
glenn robinson,Glenn Robinson III,glenn-robinson-iii,2021,1165322.0
zhaire smith,Zhaire Smith,zhaire-smith,2021,1068200.0
khyri thomas,Khyri Thomas,khyri-thomas,2021,1061283.0
guerschon yabusele,Guerschon Yabusele,guerschon-yabusele,2021,1039080.0
norvel pelle,Norvel Pelle,norvel-pelle,2021,1014905.0
jahmius ramsey,Jahmi'us Ramsey,jahmius-ramsey,2021,1000000.0
lamar stevens,Lamar Stevens,lamar-stevens,2021,1000000.0
nick richards,Nick Richards,nick-richards,2021,1000000.0
kyle singler,Kyle Singler,kyle-singler,2021,999200.0
juan toscano anderson,Juan Toscano-Anderson,juan-toscano-anderson,2021,943963.0
shaquille harrison,Shaquille Harrison,shaquille-harrison,2021,915048.0
chimezie metu,Chimezie Metu,chimezie-metu,2021,910895.0
isaiah joe,Isaiah Joe,isaiah-joe,2021,898310.0
anthony gill,Anthony Gill,anthony-gill,2021,898310.0
elijah hughes,Elijah Hughes,elijah-hughes,2021,898310.0
tre jones,Tre Jones,tre-jones,2021,898310.0
cj elleby,CJ Elleby,cj-elleby,2021,898310.0
jordan nwora,Jordan Nwora,jordan-nwora,2021,898310.0
sam merrill,Sam Merrill,sam-merrill,2021,898310.0
daniel oturu,Daniel Oturu,daniel-oturu,2021,898310.0
kj martin,KJ Martin,kj-martin,2021,898310.0
deividas sirvydis,Deividas Sirvydis,deividas-sirvydis,2021,898310.0
iman shumpert,Iman Shumpert,iman-shumpert,2021,803044.0
theo pinson,Theo Pinson,theo-pinson,2021,802182.0
yuta watanabe,Yuta Watanabe,yuta-watanabe,2021,737996.0
tremont waters,Tremont Waters,tremont-waters,2021,712278.0
frank jackson,Frank Jackson,frank-jackson,2021,699115.0
rayjon tucker,Rayjon Tucker,rayjon-tucker,2021,693755.0
tyler cook,Tyler Cook,tyler-cook,2021,693141.0
garrison mathews,Garrison Mathews,garrison-mathews,2021,688052.0
cole aldrich,Cole Aldrich,cole-aldrich,2021,685340.0
shaun livingston,Shaun Livingston,shaun-livingston,2021,666666.0
gabe vincent,Gabe Vincent,gabe-vincent,2021,660750.0
tacko fall,Tacko Fall,tacko-fall,2021,653924.0
max strus,Max Strus,max-strus,2021,647098.0
alize johnson,Alize Johnson,alize-johnson,2021,621587.0
anthony tolliver,Anthony Tolliver,anthony-tolliver,2021,614838.0
paul reed,Paul Reed,paul-reed,2021,609128.0
tim frazier,Tim Frazier,tim-frazier,2021,597463.0
jordan bell,Jordan Bell,jordan-bell,2021,592368.0
amir coffey,Amir Coffey,amir-coffey,2021,578842.0
naji marshall,Naji Marshall,naji-marshall,2021,538391.0
kyle guy,Kyle Guy,kyle-guy,2021,537888.0
markus howard,Markus Howard,markus-howard,2021,535294.0
skylar mays,Skylar Mays,skylar-mays,2021,532218.0
mamadi diakite,Mamadi Diakite,mamadi-diakite,2021,529341.0
nathan knight,Nathan Knight,nathan-knight,2021,522989.0
jared harper,Jared Harper,jared-harper,2021,520487.0
saben lee,Saben Lee,saben-lee,2021,516836.0
jarrell brantley,Jarrell Brantley,jarrell-brantley,2021,510586.0
jordan mclaughlin,Jordan McLaughlin,jordan-mclaughlin,2021,503760.0
rondae hollis jefferson,Rondae Hollis-Jefferson,rondae-hollis-jefferson,2021,502957.0
reggie perry,Reggie Perry,reggie-perry,2021,489148.0
trent forrest,Trent Forrest,trent-forrest,2021,470690.0
cassius stanley,Cassius Stanley,cassius-stanley,2021,470690.0
dakari johnson,Dakari Johnson,dakari-johnson,2021,459414.0
devontae cacok,Devontae Cacok,devontae-cacok,2021,449115.0
jalen harris,Jalen Harris,jalen-harris,2021,449115.0
keita bates diop,Keita Bates-Diop,keita-bates-diop,2021,449115.0
quinndary weatherspoon,Quinndary Weatherspoon,quinndary-weatherspoon,2021,449115.0
keljin blevins,Keljin Blevins,keljin-blevins,2021,449115.0
ty shon alexander,Ty-Shon Alexander,ty-shon-alexander,2021,449115.0
josh hall,Josh Hall,josh-hall,2021,449115.0
jaylen adams,Jaylen Adams,jaylen-adams,2021,449115.0
sean mcdermott,Sean McDermott,sean-mcdermott,2021,449115.0
killian tillie,Killian Tillie,killian-tillie,2021,449115.0
cassius winston,Cassius Winston,cassius-winston,2021,449115.0
kostas antetokounmpo,Kostas Antetokounmpo,kostas-antetokounmpo,2021,449115.0
jay scrubb,Jay Scrubb,jay-scrubb,2021,449115.0
nico mannion,Nico Mannion,nico-mannion,2021,449115.0
nate hinton,Nate Hinton,nate-hinton,2021,449115.0
tyler bey,Tyler Bey,tyler-bey,2021,449115.0
marques bolden,Marques Bolden,marques-bolden,2021,449115.0
adam mokoka,Adam Mokoka,adam-mokoka,2021,449115.0
devon dotson,Devon Dotson,devon-dotson,2021,449115.0
nate darling,Nate Darling,nate-darling,2021,449115.0
grant riller,Grant Riller,grant-riller,2021,449115.0
chris chiozza,Chris Chiozza,chris-chiozza,2021,449115.0
yogi ferrell,Yogi Ferrell,yogi-ferrell,2021,444149.0
noah vonleh,Noah Vonleh,noah-vonleh,2021,427725.0
mason jones,Mason Jones,mason-jones,2021,424544.0
brodric thomas,Brodric Thomas,brodric-thomas,2021,412202.0
andre roberson,Andre Roberson,andre-roberson,2021,411639.0
donta hall,Donta Hall,donta-hall,2021,376276.0
brian bowen,Brian Bowen,brian-bowen,2021,375321.0
anzejs pasecniks,Anzejs Pasecniks,anzejs-pasecniks,2021,374297.0
freddie gillespie,Freddie Gillespie,freddie-gillespie,2021,363015.0
aj hammons,AJ Hammons,aj-hammons,2021,350087.0
karim mane,Karim Mane,karim-mane,2021,344557.0
will magnay,Will Magnay,will-magnay,2021,341481.0
greg whittington,Greg Whittington,greg-whittington,2021,332252.0
raymond spalding,Raymond Spalding,raymond-spalding,2021,289156.0
chasson randle,Chasson Randle,chasson-randle,2021,279927.0
justin patton,Justin Patton,justin-patton,2021,267623.0
gary payton,Gary Payton II,gary-payton-ii,2021,249864.0
mike james,Mike James,mike-james,2021,237648.0
charlie brown,Charlie Brown,charlie-brown,2021,217844.0
anthony lamb,Anthony Lamb,anthony-lamb,2021,215330.0
justin robinson,Justin Robinson,justin-robinson,2021,198040.0
axel toupane,Axel Toupane,axel-toupane,2021,196872.0
henry ellenson,Henry Ellenson,henry-ellenson,2021,168983.0
ashton hagans,Ashton Hagans,ashton-hagans,2021,166111.0
isaiah thomas,Isaiah Thomas,isaiah-thomas,2021,159698.0
john henson,John Henson,john-henson,2021,158907.0
armoni brooks,Armoni Brooks,armoni-brooks,2021,135362.0
jordan bone,Jordan Bone,jordan-bone,2021,135350.0
jaylen hoard,Jaylen Hoard,jaylen-hoard,2021,129209.0
justin anderson,Justin Anderson,justin-anderson,2021,125000.0
amida brimah,Amida Brimah,amida-brimah,2021,123056.0
didi louzada,Didi Louzada,didi-louzada,2021,123056.0
troy williams,Troy Williams,troy-williams,2021,122741.0
james nunnally,James Nunnally,james-nunnally,2021,107674.0
