player_clean,player_name,player_slug_hh,season,salary_usd
jose alvarado,Jose Alvarado,jose-alvarado,2023,1563518.0
bj boston,BJ Boston,bj-boston,2023,1563518.0
jason preston,Jason Preston,jason-preston,2023,1563518.0
daishen nix,Daishen Nix,daishen-nix,2023,1563518.0
isaiah livers,Isaiah Livers,isaiah-livers,2023,1563518.0
ayo dosunmu,Ayo Dosunmu,ayo-dosunmu,2023,1563518.0
marko simonovic,Marko Simonovic,marko-simonovic,2023,1563518.0
jt thor,JT Thor,jt-thor,2023,1563518.0
vit krejci,Vit Krejci,vit-krejci,2023,1563518.0
kenneth lofton,Kenneth Lofton,kenneth-lofton,2023,1505966.0
christian koloko,Christian Koloko,christian-koloko,2023,1500000.0
bryce mcgowens,Bryce McGowens,bryce-mcgowens,2023,1461055.0
eric bledsoe,Eric Bledsoe,eric-bledsoe,2023,1300000.0
jordan goodwin,Jordan Goodwin,jordan-goodwin,2023,1280206.0
kennedy chandler,Kennedy Chandler,kennedy-chandler,2023,1200000.0
noah vonleh,Noah Vonleh,noah-vonleh,2023,1160955.0
sandro mamukelashvili,Sandro Mamukelashvili,sandro-mamukelashvili,2023,1116112.0
sam merrill,Sam Merrill,sam-merrill,2023,1105522.0
zhaire smith,Zhaire Smith,zhaire-smith,2023,1068200.0
josh minott,Josh Minott,josh-minott,2023,1017781.0
jabari walker,Jabari Walker,jabari-walker,2023,1017781.0
max christie,Max Christie,max-christie,2023,1017781.0
ryan rollins,Ryan Rollins,ryan-rollins,2023,1017781.0
jaden hardy,Jaden Hardy,jaden-hardy,2023,1017781.0
tyrese martin,Tyrese Martin,tyrese-martin,2023,1017781.0
eugene omoruyi,Eugene Omoruyi,eugene-omoruyi,2023,1013119.0
kris dunn,Kris Dunn,kris-dunn,2023,1000001.0
kyle singler,Kyle Singler,kyle-singler,2023,999200.0
ishmail wainright,Ishmail Wainright,ishmail-wainright,2023,980057.0
admiral schofield,Admiral Schofield,admiral-schofield,2023,877940.0
justin champagnie,Justin Champagnie,justin-champagnie,2023,853241.0
trevelin queen,Trevelin Queen,trevelin-queen,2023,838891.0
moses brown,Moses Brown,moses-brown,2023,824041.0
matt ryan,Matt Ryan,matt-ryan,2023,806097.0
daquan jeffries,DaQuan Jeffries,daquan-jeffries,2023,799403.0
pj dozier,PJ Dozier,pj-dozier,2023,784654.0
cody zeller,Cody Zeller,cody-zeller,2023,743922.0
meyers leonard,Meyers Leonard,meyers-leonard,2023,713558.0
nik stauskas,Nik Stauskas,nik-stauskas,2023,702311.0
anthony lamb,Anthony Lamb,anthony-lamb,2023,694878.0
michael carter williams,Michael Carter-Williams,michael-carter-williams,2023,652829.0
dj augustin,DJ Augustin,dj-augustin,2023,633938.0
duane washington,Duane Washington Jr,duane-washington-jr,2023,628802.0
carlik jones,Carlik Jones,carlik-jones,2023,612162.0
juwan morgan,Juwan Morgan,juwan-morgan,2023,576230.0
malik fitts,Malik Fitts,malik-fitts,2023,555217.0
luka samanic,Luka Samanic,luka-samanic,2023,538317.0
david duke,David Duke,david-duke,2023,531283.0
trevor keels,Trevor Keels,trevor-keels,2023,520589.0
dereon seabron,Dereon Seabron,dereon-seabron,2023,511816.0
jamal cain,Jamal Cain,jamal-cain,2023,508891.0
neemias queta,Neemias Queta,neemias-queta,2023,508891.0
aj green,AJ Green,aj-green,2023,508891.0
luka garza,Luka Garza,luka-garza,2023,508891.0
ej liddell,EJ Liddell,ej-liddell,2023,508891.0
kevon harris,Kevon Harris,kevon-harris,2023,508891.0
keon ellis,Keon Ellis,keon-ellis,2023,508891.0
cole swider,Cole Swider,cole-swider,2023,508891.0
dominick barlow,Dominick Barlow,dominick-barlow,2023,508891.0
julian champagnie,Julian Champagnie,julian-champagnie,2023,508891.0
jeff dowtin,Jeff Dowtin,jeff-dowtin,2023,508891.0
ron harper,Ron Harper Jr,ron-harper-jr,2023,508891.0
micah potter,Micah Potter,micah-potter,2023,508891.0
johnny juzang,Johnny Juzang,johnny-juzang,2023,508891.0
vince williams,Vince Williams Jr,vince-williams-jr,2023,508891.0
mfiondu kabengele,Mfiondu Kabengele,mfiondu-kabengele,2023,508891.0
scottie pippen,Scottie Pippen Jr,scottie-pippen-jr,2023,508891.0
moussa diabate,Moussa Diabate,moussa-diabate,2023,508891.0
kendall brown,Kendall Brown,kendall-brown,2023,508891.0
trevor hudgins,Trevor Hudgins,trevor-hudgins,2023,508891.0
darius days,Darius Days,darius-days,2023,508891.0
buddy boeheim,Buddy Boeheim,buddy-boeheim,2023,508891.0
collin gillespie,Collin Gillespie,collin-gillespie,2023,508891.0
jack white,Jack White,jack-white,2023,508891.0
mckinley wright,McKinley Wright,mckinley-wright,2023,508891.0
isaiah mobley,Isaiah Mobley,isaiah-mobley,2023,508891.0
mamadi diakite,Mamadi Diakite,mamadi-diakite,2023,508891.0
malcolm hill,Malcolm Hill,malcolm-hill,2023,508891.0
jd davison,JD Davison,jd-davison,2023,508891.0
trent forrest,Trent Forrest,trent-forrest,2023,508891.0
john butler,John Butler,john-butler,2023,503041.0
chima moneke,Chima Moneke,chima-moneke,2023,500000.0
facundo campazzo,Facundo Campazzo,facundo-campazzo,2023,464299.0
orlando robinson,Orlando Robinson,orlando-robinson,2023,386055.0
dru smith,Dru Smith,dru-smith,2023,374357.0
aj lawson,AJ Lawson,aj-lawson,2023,371432.0
jared rhoden,Jared Rhoden,jared-rhoden,2023,307089.0
louis king,Louis King,louis-king,2023,307089.0
robert woodard,Robert Woodard,robert-woodard,2023,300000.0
didi louzada,Didi Louzada,didi-louzada,2023,268032.0
jarrett culver,Jarrett Culver,jarrett-culver,2023,260295.0
olivier sarr,Olivier Sarr,olivier-sarr,2023,257371.0
alondes williams,Alondes Williams,alondes-williams,2023,254446.0
dj wilson,DJ Wilson,dj-wilson,2023,250000.0
donovan williams,Donovan Williams,donovan-williams,2023,239822.0
quenton jackson,Quenton Jackson,quenton-jackson,2023,219630.0
chris silva,Chris Silva,chris-silva,2023,211045.0
tyler dorsey,Tyler Dorsey,tyler-dorsey,2023,201802.0
braxton key,Braxton Key,braxton-key,2023,201802.0
jordan hall,Jordan Hall,jordan-hall,2023,193027.0
alize johnson,Alize Johnson,alize-johnson,2023,192293.0
kostas antetokounmpo,Kostas Antetokounmpo,kostas-antetokounmpo,2023,172555.0
devon dotson,Devon Dotson,devon-dotson,2023,169630.0
mac mcclung,Mac McClung,mac-mcclung,2023,160856.0
willie cauley stein,Willie Cauley-Stein,willie-cauley-stein,2023,155738.0
nate darling,Nate Darling,nate-darling,2023,152082.0
keaton wallace,Keaton Wallace,keaton-wallace,2023,140384.0
xavier cooks,Xavier Cooks,xavier-cooks,2023,140384.0
shaquille harrison,Shaquille Harrison,shaquille-harrison,2023,134862.0
feron hunt,Feron Hunt,feron-hunt,2023,131610.0
lester quinones,Lester Quinones,lester-quinones,2023,129405.0
troy williams,Troy Williams,troy-williams,2023,122741.0
xavier moon,Xavier Moon,xavier-moon,2023,116986.0
jamaree bouyea,Jamaree Bouyea,jamaree-bouyea,2023,116986.0
jay huff,Jay Huff,jay-huff,2023,116986.0
skylar mays,Skylar Mays,skylar-mays,2023,116574.0
frank jackson,Frank Jackson,frank-jackson,2023,113114.0
michael foster,Michael Foster,michael-foster,2023,106288.0
deonte burton,Deonte Burton,deonte-burton,2023,105522.0
jarrell brantley,Jarrell Brantley,jarrell-brantley,2023,105522.0
xavier sneed,Xavier Sneed,xavier-sneed,2023,102910.0
justin lewis,Justin Lewis,justin-lewis,2023,102363.0
