player_clean,player_name,player_slug_hh,season,salary_usd
christian wood,Christian Wood,christian-wood,2017,874636.0
paul zipser,Paul Zipser,paul-zipser,2017,750000.0
spencer dinwiddie,Spencer Dinwiddie,spencer-dinwiddie,2017,726672.0
ryan kelly,Ryan Kelly,ryan-kelly,2017,713305.0
jonathan gibson,Jonathan Gibson,jonathan-gibson,2017,671346.0
joel anthony,Joel Anthony,joel-anthony,2017,663810.0
troy williams,Troy Williams,troy-williams,2017,652165.0
georges niang,Georges Niang,georges-niang,2017,650000.0
aj hammons,AJ Hammons,aj-hammons,2017,650000.0
michael gbinije,Michael Gbinije,michael-gbinije,2017,650000.0
briante weber,Briante Weber,briante-weber,2017,623447.0
donatas motiejunas,Donatas Motiejunas,donatas-motiejunas,2017,607491.0
jake layman,Jake Layman,jake-layman,2017,600000.0
joel bolomboy,Joel Bolomboy,joel-bolomboy,2017,600000.0
john lucas,John Lucas,john-lucas,2017,580344.0
gary payton,Gary Payton II,gary-payton-ii,2017,578636.0
toney douglas,Toney Douglas,toney-douglas,2017,564868.0
davis bertans,Davis Bertans,davis-bertans,2017,543471.0
semaj christon,Semaj Christon,semaj-christon,2017,543471.0
derrick jones,Derrick Jones,derrick-jones,2017,543471.0
tim quarterman,Tim Quarterman,tim-quarterman,2017,543471.0
sheldon mac,Sheldon Mac,sheldon-mac,2017,543471.0
bryn forbes,Bryn Forbes,bryn-forbes,2017,543471.0
fred vanvleet,Fred VanVleet,fred-vanvleet,2017,543471.0
daniel ochefu,Daniel Ochefu,daniel-ochefu,2017,543471.0
marshall plumlee,Marshall Plumlee,marshall-plumlee,2017,543471.0
danuel house,Danuel House,danuel-house,2017,543471.0
maurice ndour,Maurice Ndour,maurice-ndour,2017,543471.0
diamond stone,Diamond Stone,diamond-stone,2017,543471.0
ron baker,Ron Baker,ron-baker,2017,543471.0
cheick diallo,Cheick Diallo,cheick-diallo,2017,543471.0
rodney mcgruder,Rodney McGruder,rodney-mcgruder,2017,543471.0
chinanu onuaku,Chinanu Onuaku,chinanu-onuaku,2017,543471.0
kyle wiltjer,Kyle Wiltjer,kyle-wiltjer,2017,543471.0
patrick mccaw,Patrick McCaw,patrick-mccaw,2017,543471.0
dorian finney smith,Dorian Finney-Smith,dorian-finney-smith,2017,543471.0
nicolas brussino,Nicolas Brussino,nicolas-brussino,2017,543471.0
kay felder,Kay Felder,kay-felder,2017,543471.0
treveon graham,Treveon Graham,treveon-graham,2017,543471.0
chasson randle,Chasson Randle,chasson-randle,2017,541170.0
arinze onuaku,Arinze Onuaku,arinze-onuaku,2017,426775.0
yogi ferrell,Yogi Ferrell,yogi-ferrell,2017,409300.0
johnny obryant,Johnny O'Bryant,johnny-obryant,2017,392169.0
aaron harrison,Aaron Harrison,aaron-harrison,2017,365289.0
okaro white,Okaro White,okaro-white,2017,310995.0
isaiah taylor,Isaiah Taylor,isaiah-taylor,2017,305000.0
norris cole,Norris Cole,norris-cole,2017,288131.0
ben bentil,Ben Bentil,ben-bentil,2017,281968.0
jarell eddie,Jarell Eddie,jarell-eddie,2017,277898.0
elliot williams,Elliot Williams,elliot-williams,2017,250000.0
yi jianlian,Yi Jianlian,yi-jianlian,2017,250000.0
lamar patterson,Lamar Patterson,lamar-patterson,2017,242963.0
jordan crawford,Jordan Crawford,jordan-crawford,2017,234920.0
nicolas laprovittola,Nicolas Laprovittola,nicolas-laprovittola,2017,204601.0
reggie williams,Reggie Williams,reggie-williams,2017,193307.0
pierre jackson,Pierre Jackson,pierre-jackson,2017,191810.0
brandon paul,Brandon Paul,brandon-paul,2017,155000.0
shawn long,Shawn Long,shawn-long,2017,154512.0
robbie hummel,Robbie Hummel,robbie-hummel,2017,150000.0
jarnell stokes,Jarnell Stokes,jarnell-stokes,2017,150000.0
mike tobey,Mike Tobey,mike-tobey,2017,138937.0
patricio garino,Patricio Garino,patricio-garino,2017,131968.0
jarrod uthoff,Jarrod Uthoff,jarrod-uthoff,2017,129920.0
marcus paige,Marcus Paige,marcus-paige,2017,125000.0
ray mccallum,Ray McCallum,ray-mccallum,2017,119493.0
manny harris,Manny Harris,manny-harris,2017,119493.0
wayne selden,Wayne Selden,wayne-selden,2017,115087.0
egidijus mockevicius,Egidijus Mockevicius,egidijus-mockevicius,2017,100000.0
stefan jankovic,Stefan Jankovic,stefan-jankovic,2017,100000.0
jp tokoto,JP Tokoto,jp-tokoto,2017,100000.0
isaiah cousins,Isaiah Cousins,isaiah-cousins,2017,100000.0
