player_clean,player_name,player_slug_hh,season,salary_usd
shaquille harrison,Shaquille Harrison,shaquille-harrison,2019,1325531.0
elie okobo,Elie Okobo,elie-okobo,2019,1238464.0
jalen brunson,Jalen Brunson,jalen-brunson,2019,1230000.0
melvin frazier,Melvin Frazier,melvin-frazier,2019,1050000.0
raymond spalding,Raymond Spalding,raymond-spalding,2019,1023210.0
isaac bonga,Isaac Bonga,isaac-bonga,2019,1000000.0
justin hamilton,Justin Hamilton,justin-hamilton,2019,1000000.0
devonte graham,Devonte Graham,devonte-graham,2019,988464.0
chasson randle,Chasson Randle,chasson-randle,2019,975824.0
patrick mccaw,Patrick McCaw,patrick-mccaw,2019,964104.0
deanthony melton,De'Anthony Melton,deanthony-melton,2019,949000.0
jason thompson,Jason Thompson,jason-thompson,2019,893333.0
brad wanamaker,Brad Wanamaker,brad-wanamaker,2019,838464.0
ryan broekhoff,Ryan Broekhoff,ryan-broekhoff,2019,838464.0
jarred vanderbilt,Jarred Vanderbilt,jarred-vanderbilt,2019,838464.0
bruce brown,Bruce Brown,bruce-brown,2019,838464.0
khyri thomas,Khyri Thomas,khyri-thomas,2019,838464.0
isaiah hartenstein,Isaiah Hartenstein,isaiah-hartenstein,2019,838464.0
alize johnson,Alize Johnson,alize-johnson,2019,838464.0
jevon carter,Jevon Carter,jevon-carter,2019,838464.0
keita bates diop,Keita Bates-Diop,keita-bates-diop,2019,838464.0
kenrich williams,Kenrich Williams,kenrich-williams,2019,838464.0
hamidou diallo,Hamidou Diallo,hamidou-diallo,2019,838464.0
isaiah briscoe,Isaiah Briscoe,isaiah-briscoe,2019,838464.0
gary trent,Gary Trent Jr,gary-trent-jr,2019,838464.0
chimezie metu,Chimezie Metu,chimezie-metu,2019,838464.0
lorenzo brown,Lorenzo Brown,lorenzo-brown,2019,800000.0
davon reed,Davon Reed,davon-reed,2019,752250.0
isaiah canaan,Isaiah Canaan,isaiah-canaan,2019,744671.0
isaiah whitehead,Isaiah Whitehead,isaiah-whitehead,2019,726390.0
bruno caboclo,Bruno Caboclo,bruno-caboclo,2019,705361.0
gary clark,Gary Clark,gary-clark,2019,674122.0
james nunnally,James Nunnally,james-nunnally,2019,663255.0
kalin lucas,Kalin Lucas,kalin-lucas,2019,648008.0
john jenkins,John Jenkins,john-jenkins,2019,585809.0
deonte burton,Deonte Burton,deonte-burton,2019,500000.0
andrew bogut,Andrew Bogut,andrew-bogut,2019,486892.0
chris boucher,Chris Boucher,chris-boucher,2019,457418.0
malcolm miller,Malcolm Miller,malcolm-miller,2019,457418.0
edmond sumner,Edmond Sumner,edmund-sumner,2019,449794.0
yante maten,Yante Maten,yante-maten,2019,385000.0
andrew harrison,Andrew Harrison,andrew-harrison,2019,354500.0
eric moreland,Eric Moreland,eric-moreland,2019,309859.0
nick young,Nick Young,nick-young,2019,284020.0
danuel house,Danuel House,danuel-house,2019,247827.0
okaro white,Okaro White,okaro-white,2019,247827.0
jaylen adams,Jaylen Adams,jaylen-adams,2019,236854.0
ben moore,Ben Moore,ben-moore,2019,222099.0
tyler zeller,Tyler Zeller,tyler-zeller,2019,213948.0
quincy acy,Quincy Acy,quincy-acy,2019,213948.0
terrence jones,Terrence Jones,terrence-jones,2019,198579.0
jimmer fredette,Jimmer Fredette,jimmer-fredette,2019,198579.0
dairis bertans,Dairis Bertans,dairis-bertans,2019,194220.0
walter lemon,Walter Lemon Jr,walter-lemon,2019,176250.0
demetrius jackson,Demetrius Jackson,demetrius-jackson,2019,170107.0
bj johnson,BJ Johnson,bj-johnson,2019,142111.0
chris chiozza,Chris Chiozza,chris-chiozza,2019,137374.0
johnathan williams,Johnathan Williams,johnathan-williams,2019,127250.0
cam reynolds,Cam Reynolds,cam-reynolds,2019,108953.0
