player_clean,player_name,player_slug_hh,season,salary_usd
ej liddell,EJ Liddell,ej-liddell,2024,1801769.0
leonard miller,Leonard Miller,leonard-miller,2024,1800000.0
josh minott,Josh Minott,josh-minott,2024,1719864.0
xavier cooks,Xavier Cooks,xavier-cooks,2024,1719864.0
christian koloko,Christian Koloko,christian-koloko,2024,1719864.0
jabari walker,Jabari Walker,jabari-walker,2024,1719864.0
max christie,Max Christie,max-christie,2024,1719864.0
kennedy chandler,Kennedy Chandler,kennedy-chandler,2024,1719864.0
jaden hardy,Jaden Hardy,jaden-hardy,2024,1719864.0
bryce mcgowens,Bryce McGowens,bryce-mcgowens,2024,1719864.0
jalen pickett,Jalen Pickett,jalen-pickett,2024,1708143.0
julian phillips,Julian Phillips,julian-phillips,2024,1600000.0
craig porter,Craig Porter,craig-porter,2024,1500000.0
eugene omoruyi,Eugene Omoruyi,eugene-omoruyi,2024,1459782.0
ricky council,Ricky Council,ricky-council,2024,1414135.0
daquan jeffries,DaQuan Jeffries,daquan-jeffries,2024,1341538.0
eric bledsoe,Eric Bledsoe,eric-bledsoe,2024,1300000.0
skylar mays,Skylar Mays,skylar-mays,2024,1165280.0
sidy cissoko,Sidy Cissoko,sidy-cissoko,2024,1119563.0
andre jackson,Andre Jackson Jr,andre-jackson-jr,2024,1119563.0
toumani camara,Toumani Camara,toumani-camara,2024,1119563.0
rayan rupert,Rayan Rupert,rayan-rupert,2024,1119563.0
chris livingston,Chris Livingston,chris-livingston,2024,1119563.0
jordan walsh,Jordan Walsh,jordan-walsh,2024,1119563.0
maxwell lewis,Maxwell Lewis,maxwell-lewis,2024,1119563.0
trayce jackson davis,Trayce Jackson-Davis,trayce-jackson-davis,2024,1119563.0
hunter tyson,Hunter Tyson,hunter-tyson,2024,1119563.0
mouhamed gueye,Mouhamed Gueye,mouhamed-gueye,2024,1119563.0
dylan windler,Dylan Windler,dylan-windler,2024,1116288.0
trent forrest,Trent Forrest,trent-forrest,2024,1112933.0
lester quinones,Lester Quinones,lester-quinones,2024,1108597.0
kendall brown,Kendall Brown,kendall-brown,2024,1100000.0
stanley umude,Stanley Umude,stanley-umude,2024,1098242.0
gui santos,Gui Santos,gui-santos,2024,1029483.0
dominick barlow,Dominick Barlow,dominick-barlow,2024,1015402.0
aj lawson,AJ Lawson,aj-lawson,2024,1000000.0
ishmail wainright,Ishmail Wainright,ishmail-wainright,2024,988269.0
neemias queta,Neemias Queta,neemias-queta,2024,891035.0
jalen wilson,Jalen Wilson,jalen-wilson,2024,850000.0
javon freeman liberty,Javon Freeman-Liberty,javon-freeman-liberty,2024,849324.0
lindy waters,Lindy Waters III,lindy-waters-iii,2024,766095.0
jacob toppin,Jacob Toppin,jacob-toppin,2024,759245.0
mamadi diakite,Mamadi Diakite,mamadi-diakite,2024,710574.0
jack white,Jack White,jack-white,2024,703550.0
nik stauskas,Nik Stauskas,nik-stauskas,2024,702311.0
jacob gilyard,Jacob Gilyard,jacob-gilyard,2024,701336.0
luka garza,Luka Garza,luka-garza,2024,687465.0
keon ellis,Keon Ellis,keon-ellis,2024,683430.0
rj hampton,RJ Hampton,rj-hampton,2024,680032.0
tj warren,TJ Warren,tj-warren,2024,649659.0
darius bazley,Darius Bazley,darius-bazley,2024,624425.0
juwan morgan,Juwan Morgan,juwan-morgan,2024,576230.0
terquavion smith,Terquavion Smith,terquavion-smith,2024,559782.0
jaylen clark,Jaylen Clark,jaylen-clark,2024,559782.0
daishen nix,Daishen Nix,daishen-nix,2024,559782.0
dereon seabron,Dereon Seabron,dereon-seabron,2024,559782.0
charlie brown,Charlie Brown,charlie-brown,2024,559782.0
keyontae johnson,Keyontae Johnson,keyontae-johnson,2024,559782.0
olivier sarr,Olivier Sarr,olivier-sarr,2024,559782.0
kevon harris,Kevon Harris,kevon-harris,2024,559782.0
trevelin queen,Trevelin Queen,trevelin-queen,2024,559782.0
admiral schofield,Admiral Schofield,admiral-schofield,2024,559782.0
saben lee,Saben Lee,saben-lee,2024,559782.0
udoka azubuike,Udoka Azubuike,udoka-azubuike,2024,559782.0
theo maledon,Theo Maledon,theo-maledon,2024,559782.0
justin minaya,Justin Minaya,justin-minaya,2024,559782.0
jalen slawson,Jalen Slawson,jalen-slawson,2024,559782.0
jordan ford,Jordan Ford,jordan-ford,2024,559782.0
filip petrusev,Filip Petrusev,filip-petrusev,2024,559782.0
markquis nowell,Markquis Nowell,markquis-nowell,2024,559782.0
johnny juzang,Johnny Juzang,johnny-juzang,2024,559782.0
cole swider,Cole Swider,cole-swider,2024,559782.0
jamal cain,Jamal Cain,jamal-cain,2024,559782.0
micah potter,Micah Potter,micah-potter,2024,559782.0
colin castleton,Colin Castleton,colin-castleton,2024,559782.0
braxton key,Braxton Key,braxton-key,2024,559782.0
seth lundy,Seth Lundy,seth-lundy,2024,559782.0
jd davison,JD Davison,jd-davison,2024,559782.0
amari bailey,Amari Bailey,amari-bailey,2024,559782.0
leaky black,Leaky Black,leaky-black,2024,559782.0
adama sanogo,Adama Sanogo,adama-sanogo,2024,559782.0
isaiah mobley,Isaiah Mobley,isaiah-mobley,2024,559782.0
emoni bates,Emoni Bates,emoni-bates,2024,559782.0
greg brown,Greg Brown,greg-brown,2024,559782.0
collin gillespie,Collin Gillespie,collin-gillespie,2024,559782.0
jay huff,Jay Huff,jay-huff,2024,559782.0
jordan miller,Jordan Miller,jordan-miller,2024,559782.0
jared rhoden,Jared Rhoden,jared-rhoden,2024,559782.0
malcolm cazalon,Malcolm Cazalon,malcolm-cazalon,2024,559782.0
jerome robinson,Jerome Robinson,jerome-robinson,2024,559782.0
jermaine samuels,Jermaine Samuels,jermaine-samuels,2024,559782.0
nate hinton,Nate Hinton,nate-hinton,2024,559782.0
nate williams,Nate Williams,nate-williams,2024,559782.0
isaiah wong,Isaiah Wong,isaiah-wong,2024,559782.0
oscar tshiebwe,Oscar Tshiebwe,oscar-tshiebwe,2024,559782.0
moussa diabate,Moussa Diabate,moussa-diabate,2024,559782.0
malik fitts,Malik Fitts,malik-fitts,2024,555217.0
marques bolden,Marques Bolden,marques-bolden,2024,502131.0
onuralp bitim,Onuralp Bitim,onuralp-bitim,2024,500000.0
xavier moon,Xavier Moon,xavier-moon,2024,489005.0
isaiah thomas,Isaiah Thomas,isaiah-thomas,2024,477630.0
ibou badji,Ibou Badji,ibou-badji,2024,466485.0
juan toscano anderson,Juan Toscano-Anderson,juan-toscano-anderson,2024,447931.0
duane washington,Duane Washington Jr,duane-washington-jr,2024,443965.0
jules bernard,Jules Bernard,jules-bernard,2024,415011.0
jontay porter,Jontay Porter,jontay-porter,2024,411794.0
jaylen nowell,Jaylen Nowell,jaylen-nowell,2024,398160.0
nathan mensah,Nathan Mensah,nathan-mensah,2024,395708.0
david duke,David Duke,david-duke,2024,395708.0
drew peterson,Drew Peterson,drew-peterson,2024,395708.0
henri drell,Henri Drell,henri-drell,2024,389274.0
alex fudge,Alex Fudge,alex-fudge,2024,376405.0
vit krejci,Vit Krejci,vit-krejci,2024,369971.0
brandon williams,Brandon Williams,brandon-williams,2024,350668.0
trey jemison,Trey Jemison,trey-jemison,2024,341017.0
jason preston,Jason Preston,jason-preston,2024,315280.0
nerlens noel,Nerlens Noel,nerlens-noel,2024,300000.0
tosan evbuomwan,Tosan Evbuomwan,tosan-evbuomwan,2024,295977.0
scottie pippen,Scottie Pippen Jr,scottie-pippen-jr,2024,289542.0
malcolm hill,Malcolm Hill,malcolm-hill,2024,286583.0
ashton hagans,Ashton Hagans,ashton-hagans,2024,270841.0
jeff dowtin,Jeff Dowtin,jeff-dowtin,2024,269237.0
didi louzada,Didi Louzada,didi-louzada,2024,268032.0
javonte green,Javonte Green,javonte-green,2024,261293.0
justin champagnie,Justin Champagnie,justin-champagnie,2024,254412.0
jaylen martin,Jaylen Martin,jaylen-martin,2024,249766.0
pete nance,Pete Nance,pete-nance,2024,244503.0
lindell wigginton,Lindell Wigginton,lindell-wigginton,2024,244502.0
armoni brooks,Armoni Brooks,armoni-brooks,2024,241285.0
dmoi hodge,D'Moi Hodge,dmoi-hodge,2024,241285.0
jahmius ramsey,Jahmi'us Ramsey,jahmius-ramsey,2024,232150.0
charles bediako,Charles Bediako,charles-bediako,2024,215548.0
mason jones,Mason Jones,mason-jones,2024,212331.0
dexter dennis,Dexter Dennis,dexter-dennis,2024,212331.0
alondes williams,Alondes Williams,alondes-williams,2024,212331.0
dejon jarreau,DeJon Jarreau,dejon-jarreau,2024,207100.0
zavier simpson,Zavier Simpson,zavier-simpson,2024,207100.0
adam flagler,Adam Flagler,adam-flagler,2024,205897.0
dj carton,DJ Carton,dj-carton,2024,205897.0
danny green,Danny Green,danny-green,2024,202074.0
mouhamadou gueye,Mouhamadou Gueye,mouhamadou-gueye,2024,199463.0
javonte smart,Ja'Vonte Smart,javonte-smart,2024,196245.0
miles norris,Miles Norris,miles-norris,2024,193028.0
justin lewis,Justin Lewis,justin-lewis,2024,173725.0
jamaree bouyea,Jamaree Bouyea,jamaree-bouyea,2024,170801.0
pat spencer,Pat Spencer,pat-spencer,2024,170508.0
buddy boeheim,Buddy Boeheim,buddy-boeheim,2024,167291.0
sirjabari rice,Sir'Jabari Rice,sirjabari-rice,2024,167291.0
justise winslow,Justise Winslow,justise-winslow,2024,166176.0
nathan knight,Nathan Knight,nathan-knight,2024,160857.0
andrew funk,Andrew Funk,andrew-funk,2024,160857.0
ron harper,Ron Harper Jr,ron-harper-jr,2024,147988.0
john butler,John Butler,john-butler,2024,147988.0
shaquille harrison,Shaquille Harrison,shaquille-harrison,2024,145301.0
justin jackson,Justin Jackson,justin-jackson,2024,145301.0
raiquan gray,RaiQuan Gray,raiquan-gray,2024,141554.0
jaylin galloway,Jaylin Galloway,jaylin-galloway,2024,141554.0
quenton jackson,Quenton Jackson,quenton-jackson,2024,135120.0
dj wilson,DJ Wilson,dj-wilson,2024,134863.0
hamidou diallo,Hamidou Diallo,hamidou-diallo,2024,134863.0
matthew hurt,Matthew Hurt,matthew-hurt,2024,128686.0
maozinha pereira,Maozinha Pereira,maozinha-pereira,2024,128685.0
wenyen gabriel,Wenyen Gabriel,wenyen-gabriel,2024,124425.0
kobi simmons,Kobi Simmons,kobi-simmons,2024,120250.0
zhaire smith,Zhaire Smith,zhaire-smith,2024,116075.0
sharife cooper,Sharife Cooper,sharife-cooper,2024,103550.0
