player_clean,player_name,player_slug_hh,season,salary_usd
norvel pelle,Norvel Pelle,norvel-pelle,2020,350189.0
jamal crawford,Jamal Crawford,jamal-crawford,2020,289803.0
jordan bell,Jordan Bell,jordan-bell,2020,250000.0
tyler zeller,Tyler Zeller,tyler-zeller,2020,245686.0
trey burke,Trey Burke,trey-burke,2020,229220.0
jontay porter,Jontay Porter,jontay-porter,2020,197933.0
cameron payne,Cameron Payne,cameron-payne,2020,196288.0
jerian grant,Jerian Grant,jerian-grant,2020,196288.0
dragan bender,Dragan Bender,dragan-bender,2020,189700.0
mychal mulder,Mychal Mulder,mychal-mulder,2020,187782.0
tyler johnson,Tyler Johnson,tyler-johnson,2020,183115.0
pj dozier,PJ Dozier,pj-dozier,2020,183115.0
sindarius thornwell,Sindarius Thornwell,sindarius-thornwell,2020,183115.0
corey brewer,Corey Brewer,corey-brewer,2020,183115.0
joe chealey,Joe Chealey,joe-chealey,2020,163356.0
jaylen adams,Jaylen Adams,jaylen-adams,2020,163356.0
johnathan williams,Johnathan Williams,johnathan-williams,2020,161245.0
luguentz dort,Luguentz Dort,luguentz-dort,2020,155647.0
oshae brissett,Oshae Brissett,oshae-brissett,2020,129568.0
jp macura,JP Macura,jp-macura,2020,106181.0
donta hall,Donta Hall,donta-hall,2020,101504.0
